# t[days] Lbol[erg/s]
1.22449 6.44670e+41
1.42857 6.44670e+41
1.63265 5.85856e+41
1.83673 5.19597e+41
2.04082 4.65920e+41
2.24490 4.15424e+41
2.44898 3.74007e+41
2.65306 3.30655e+41
2.85714 2.98329e+41
3.06122 2.65728e+41
3.26531 2.41488e+41
3.46939 2.21370e+41
3.67347 2.02582e+41
3.87755 1.83441e+41
4.08163 1.69755e+41
4.28571 1.57832e+41
4.48980 1.45322e+41
4.69388 1.34282e+41
4.89796 1.23673e+41
5.10204 1.16377e+41
5.30612 1.07665e+41
5.51020 1.01313e+41
5.71429 9.43389e+40
5.91837 8.78161e+40
