# t[days] Lbol[erg/s]
1.22449 2.10495e+41
1.42857 2.10495e+41
1.63265 1.73632e+41
1.83673 1.45967e+41
2.04082 1.25743e+41
2.24490 1.05888e+41
2.44898 9.37089e+40
2.65306 8.29344e+40
2.85714 7.47512e+40
3.06122 6.76288e+40
3.26531 6.01201e+40
3.46939 5.56277e+40
3.67347 5.07964e+40
3.87755 4.65958e+40
4.08163 4.30314e+40
4.28571 3.97933e+40
4.48980 3.63144e+40
4.69388 3.36633e+40
4.89796 3.11099e+40
5.10204 2.93661e+40
5.30612 2.68413e+40
5.51020 2.51295e+40
5.71429 2.35623e+40
5.91837 2.21512e+40
