# t[days] Lbol[erg/s]
1.22449 5.92138e+41
1.42857 5.92138e+41
1.63265 5.29719e+41
1.83673 4.56764e+41
2.04082 4.09896e+41
2.24490 3.62077e+41
2.44898 3.34678e+41
2.65306 2.91761e+41
2.85714 2.62883e+41
3.06122 2.39228e+41
3.26531 2.21205e+41
3.46939 1.99373e+41
3.67347 1.80472e+41
3.87755 1.76083e+41
4.08163 1.57105e+41
4.28571 1.39652e+41
4.48980 1.36567e+41
4.69388 1.22221e+41
4.89796 1.18763e+41
5.10204 1.03923e+41
5.30612 9.85769e+40
5.51020 9.35099e+40
5.71429 8.52461e+40
5.91837 8.10867e+40
