# t[days] u g r i z y J H K
1.22449 -14.337 -15.347 -15.540 -15.473 -15.465 -15.413 -14.627 -13.703 -13.378 
1.42857 -14.337 -15.347 -15.540 -15.487 -15.563 -15.446 -14.627 -13.890 -13.954 
1.63265 -14.233 -15.256 -15.409 -15.473 -15.563 -15.446 -14.593 -13.922 -13.954 
1.83673 -14.063 -15.139 -15.270 -15.459 -15.563 -15.351 -14.523 -13.922 -13.752 
2.04082 -13.949 -15.044 -15.151 -15.384 -15.464 -15.330 -14.484 -13.922 -13.752 
2.24490 -13.754 -14.892 -15.040 -15.292 -15.400 -15.281 -14.434 -13.941 -13.824 
2.44898 -13.585 -14.795 -14.991 -15.233 -15.349 -15.223 -14.407 -13.941 -13.855 
2.65306 -13.309 -14.605 -14.884 -15.157 -15.221 -15.099 -14.320 -13.934 -13.901 
2.85714 -13.212 -14.518 -14.791 -15.062 -15.167 -15.000 -14.244 -13.918 -13.885 
3.06122 -12.965 -14.357 -14.702 -14.987 -15.098 -14.993 -14.173 -13.934 -13.885 
3.26531 -12.781 -14.211 -14.613 -14.917 -15.032 -14.917 -14.160 -13.918 -13.878 
3.46939 -12.576 -14.096 -14.532 -14.822 -14.904 -14.813 -14.160 -13.912 -13.878 
3.67347 -12.293 -13.952 -14.404 -14.743 -14.857 -14.739 -14.111 -13.912 -13.884 
3.87755 -12.074 -13.795 -14.333 -14.650 -14.752 -14.663 -14.089 -13.913 -13.939 
4.08163 -11.851 -13.669 -14.254 -14.580 -14.726 -14.590 -14.038 -13.913 -13.939 
4.28571 -11.572 -13.479 -14.129 -14.476 -14.590 -14.549 -14.031 -13.913 -13.987 
4.48980 -11.360 -13.373 -14.073 -14.440 -14.566 -14.508 -14.031 -13.947 -13.987 
4.69388 -11.140 -13.211 -13.975 -14.334 -14.469 -14.346 -13.943 -13.988 -13.982 
4.89796 -10.836 -13.042 -13.854 -14.274 -14.393 -14.341 -13.936 -13.947 -13.947 
5.10204 -10.496 -12.803 -13.729 -14.183 -14.299 -14.212 -13.893 -13.864 -13.982 
5.30612 -10.140 -12.641 -13.661 -14.111 -14.263 -14.205 -13.811 -13.864 -13.999 
5.51020 -9.974 -12.554 -13.554 -13.994 -14.126 -14.103 -13.770 -13.842 -13.999 
5.71429 -9.458 -12.235 -13.379 -13.917 -14.049 -14.065 -13.748 -13.846 -13.995 
5.91837 -9.344 -12.178 -13.310 -13.813 -13.995 -13.984 -13.737 -13.819 -13.945 
