# t[days] u g r i z y J H K
1.22449 -14.077 -15.450 -15.999 -15.889 -15.395 -14.925 -13.667 -13.354 -13.305 
1.42857 -14.077 -15.450 -15.999 -15.889 -15.395 -14.925 -13.667 -13.377 -13.305 
1.63265 -13.817 -15.301 -15.893 -15.787 -15.330 -14.812 -13.662 -13.376 -13.132 
1.83673 -13.620 -15.184 -15.732 -15.631 -15.165 -14.609 -13.545 -13.376 -13.132 
2.04082 -13.380 -15.018 -15.606 -15.468 -14.945 -14.523 -13.501 -13.321 -13.163 
2.24490 -13.141 -14.877 -15.471 -15.316 -14.805 -14.370 -13.426 -13.321 -13.249 
2.44898 -12.922 -14.731 -15.325 -15.173 -14.684 -14.282 -13.423 -13.305 -13.277 
2.65306 -12.697 -14.559 -15.193 -15.068 -14.613 -14.142 -13.313 -13.335 -13.311 
2.85714 -12.471 -14.430 -15.047 -14.918 -14.519 -14.076 -13.292 -13.336 -13.358 
3.06122 -12.270 -14.260 -14.928 -14.817 -14.398 -13.968 -13.287 -13.365 -13.459 
3.26531 -12.022 -14.131 -14.834 -14.692 -14.311 -13.933 -13.255 -13.365 -13.459 
3.46939 -11.825 -13.973 -14.694 -14.638 -14.192 -13.868 -13.254 -13.365 -13.496 
3.67347 -11.605 -13.844 -14.606 -14.549 -14.133 -13.793 -13.239 -13.365 -13.573 
3.87755 -11.364 -13.672 -14.468 -14.434 -14.050 -13.711 -13.239 -13.456 -13.573 
4.08163 -11.130 -13.522 -14.353 -14.331 -14.015 -13.705 -13.250 -13.456 -13.592 
4.28571 -10.961 -13.397 -14.219 -14.236 -13.956 -13.622 -13.250 -13.466 -13.603 
4.48980 -10.635 -13.207 -14.130 -14.153 -13.900 -13.595 -13.195 -13.435 -13.613 
4.69388 -10.476 -13.048 -13.994 -14.064 -13.761 -13.517 -13.194 -13.466 -13.642 
4.89796 -10.191 -12.864 -13.845 -13.989 -13.702 -13.498 -13.142 -13.468 -13.642 
5.10204 -10.092 -12.738 -13.744 -13.847 -13.619 -13.419 -13.119 -13.482 -13.716 
5.30612 -9.781 -12.519 -13.581 -13.740 -13.560 -13.364 -13.115 -13.482 -13.645 
5.51020 -9.560 -12.354 -13.450 -13.656 -13.466 -13.322 -13.048 -13.424 -13.645 
5.71429 -9.331 -12.183 -13.288 -13.552 -13.385 -13.123 -13.027 -13.424 -13.645 
5.91837 -9.053 -11.968 -13.162 -13.423 -13.273 -13.088 -12.978 -13.424 -13.630 
