# t[days] Lbol[erg/s]
1.22449 9.87039e+41
1.42857 9.87039e+41
1.63265 9.80180e+41
1.83673 9.32970e+41
2.04082 8.75908e+41
2.24490 7.99698e+41
2.44898 7.39984e+41
2.65306 7.02166e+41
2.85714 6.56869e+41
3.06122 6.14921e+41
3.26531 5.65599e+41
3.46939 5.28191e+41
3.67347 4.85078e+41
3.87755 4.53681e+41
4.08163 4.07475e+41
4.28571 3.77106e+41
4.48980 3.53318e+41
4.69388 3.26831e+41
4.89796 3.01972e+41
5.10204 2.79726e+41
5.30612 2.58807e+41
5.51020 2.38358e+41
5.71429 2.20670e+41
5.91837 2.03664e+41
