# t[days] u g r i z y J H K
1.22449 -14.894 -16.488 -17.173 -17.284 -16.964 -16.507 -15.636 -15.164 -14.879 
1.42857 -14.894 -16.488 -17.173 -17.284 -16.964 -16.507 -15.636 -15.228 -14.924 
1.63265 -14.765 -16.395 -17.113 -17.266 -16.910 -16.458 -15.632 -15.228 -14.924 
1.83673 -14.503 -16.290 -17.064 -17.187 -16.852 -16.351 -15.493 -15.200 -14.923 
2.04082 -14.344 -16.212 -17.012 -17.132 -16.777 -16.254 -15.411 -15.160 -14.896 
2.24490 -14.139 -16.091 -16.894 -17.050 -16.681 -16.155 -15.286 -15.126 -14.923 
2.44898 -13.939 -15.941 -16.820 -16.904 -16.511 -16.050 -15.226 -15.094 -14.962 
2.65306 -13.667 -15.821 -16.702 -16.819 -16.386 -15.907 -15.159 -15.094 -15.045 
2.85714 -13.502 -15.675 -16.587 -16.692 -16.317 -15.845 -15.103 -15.102 -15.143 
3.06122 -13.218 -15.525 -16.455 -16.597 -16.169 -15.769 -15.103 -15.112 -15.143 
3.26531 -12.991 -15.379 -16.350 -16.450 -16.084 -15.700 -15.070 -15.112 -15.119 
3.46939 -12.794 -15.229 -16.221 -16.346 -15.969 -15.600 -15.070 -15.112 -15.119 
3.67347 -12.561 -15.098 -16.135 -16.252 -15.933 -15.519 -14.989 -15.116 -15.201 
3.87755 -12.315 -14.940 -15.989 -16.121 -15.806 -15.437 -14.904 -15.077 -15.201 
4.08163 -12.115 -14.798 -15.875 -16.025 -15.723 -15.419 -14.904 -15.132 -15.200 
4.28571 -11.840 -14.610 -15.744 -15.936 -15.642 -15.329 -14.904 -15.077 -15.200 
4.48980 -11.535 -14.483 -15.609 -15.836 -15.575 -15.213 -14.833 -15.089 -15.204 
4.69388 -11.402 -14.296 -15.508 -15.721 -15.435 -15.098 -14.809 -15.076 -15.236 
4.89796 -11.171 -14.132 -15.341 -15.603 -15.337 -15.054 -14.803 -15.072 -15.236 
5.10204 -10.883 -13.966 -15.216 -15.515 -15.285 -15.009 -14.724 -15.049 -15.241 
5.30612 -10.488 -13.795 -15.070 -15.403 -15.244 -14.907 -14.714 -15.072 -15.241 
5.51020 -10.380 -13.612 -14.957 -15.277 -15.081 -14.881 -14.643 -15.049 -15.222 
5.71429 -10.019 -13.464 -14.799 -15.198 -14.986 -14.725 -14.636 -14.979 -15.222 
5.91837 -9.985 -13.277 -14.675 -15.050 -14.912 -14.597 -14.551 -14.979 -15.217 
