# t[days] u g r i z y J H K
1.22449 -14.464 -16.107 -16.792 -16.763 -16.322 -15.811 -14.891 -14.524 -14.154 
1.42857 -14.464 -16.107 -16.792 -16.763 -16.322 -15.811 -14.891 -14.524 -14.178 
1.63265 -14.239 -15.996 -16.687 -16.612 -16.227 -15.742 -14.882 -14.630 -14.509 
1.83673 -13.988 -15.837 -16.560 -16.494 -16.084 -15.560 -14.778 -14.630 -14.566 
2.04082 -13.813 -15.679 -16.405 -16.363 -15.919 -15.446 -14.766 -14.630 -14.568 
2.24490 -13.540 -15.530 -16.258 -16.249 -15.841 -15.347 -14.642 -14.584 -14.608 
2.44898 -13.221 -15.354 -16.124 -16.086 -15.704 -15.305 -14.642 -14.584 -14.688 
2.65306 -12.902 -15.175 -15.979 -15.971 -15.589 -15.251 -14.628 -14.694 -14.826 
2.85714 -12.631 -15.003 -15.829 -15.826 -15.509 -15.159 -14.628 -14.730 -14.893 
3.06122 -12.304 -14.791 -15.685 -15.704 -15.419 -15.112 -14.611 -14.771 -14.896 
3.26531 -11.979 -14.596 -15.540 -15.603 -15.321 -15.007 -14.604 -14.771 -14.954 
3.46939 -11.582 -14.398 -15.374 -15.505 -15.229 -14.945 -14.604 -14.757 -14.965 
3.67347 -11.236 -14.166 -15.192 -15.384 -15.119 -14.942 -14.604 -14.757 -14.965 
3.87755 -10.980 -13.963 -15.054 -15.249 -15.019 -14.747 -14.547 -14.757 -15.079 
4.08163 -10.525 -13.729 -14.893 -15.064 -14.894 -14.727 -14.494 -14.820 -15.079 
4.28571 -10.095 -13.482 -14.714 -14.979 -14.813 -14.598 -14.456 -14.809 -15.047 
4.48980 -9.847 -13.239 -14.531 -14.812 -14.732 -14.548 -14.365 -14.809 -15.047 
4.69388 -9.465 -13.065 -14.356 -14.682 -14.582 -14.466 -14.315 -14.806 -15.044 
4.89796 -9.092 -12.732 -14.145 -14.510 -14.516 -14.344 -14.282 -14.738 -15.077 
5.10204 -8.893 -12.579 -13.970 -14.401 -14.290 -14.174 -14.218 -14.733 -15.044 
5.30612 -8.323 -12.333 -13.746 -14.225 -14.250 -14.168 -14.140 -14.717 -15.005 
5.51020 -7.955 -12.071 -13.600 -14.079 -14.081 -14.014 -14.069 -14.663 -14.982 
5.71429 -7.562 -11.764 -13.304 -13.916 -13.945 -13.791 -13.948 -14.576 -14.973 
5.91837 -7.503 -11.488 -13.113 -13.697 -13.781 -13.736 -13.883 -14.522 -14.949 
