# t[days] u g r i z y J H K
1.22449 -14.688 -16.266 -16.948 -16.949 -16.601 -16.166 -15.232 -14.683 -14.610 
1.42857 -14.688 -16.266 -16.948 -16.949 -16.601 -16.166 -15.232 -14.740 -14.784 
1.63265 -14.481 -16.159 -16.890 -16.877 -16.511 -16.107 -15.171 -14.740 -14.681 
1.83673 -14.277 -16.050 -16.766 -16.751 -16.393 -15.966 -15.127 -14.774 -14.784 
2.04082 -14.066 -15.893 -16.635 -16.609 -16.318 -15.866 -15.058 -14.872 -14.681 
2.24490 -13.789 -15.762 -16.502 -16.529 -16.150 -15.763 -14.925 -14.774 -14.829 
2.44898 -13.533 -15.578 -16.377 -16.425 -16.066 -15.701 -14.925 -14.890 -14.868 
2.65306 -13.345 -15.451 -16.235 -16.263 -15.969 -15.556 -14.946 -14.914 -14.928 
2.85714 -12.974 -15.252 -16.096 -16.160 -15.854 -15.471 -14.946 -14.919 -14.932 
3.06122 -12.685 -15.090 -15.967 -16.026 -15.741 -15.465 -14.890 -14.914 -15.012 
3.26531 -12.395 -14.905 -15.828 -15.920 -15.663 -15.296 -14.842 -14.982 -15.029 
3.46939 -12.045 -14.702 -15.694 -15.787 -15.550 -15.271 -14.833 -14.926 -15.145 
3.67347 -11.680 -14.498 -15.536 -15.658 -15.459 -15.235 -14.807 -15.012 -15.146 
3.87755 -11.371 -14.286 -15.371 -15.551 -15.368 -15.075 -14.804 -14.988 -15.155 
4.08163 -11.074 -14.091 -15.246 -15.433 -15.275 -14.985 -14.735 -15.012 -15.166 
4.28571 -10.806 -13.881 -15.080 -15.333 -15.131 -14.938 -14.719 -15.019 -15.242 
4.48980 -10.417 -13.697 -14.891 -15.200 -15.058 -14.871 -14.664 -15.019 -15.249 
4.69388 -10.139 -13.451 -14.730 -15.081 -14.982 -14.794 -14.639 -15.007 -15.242 
4.89796 -9.691 -13.193 -14.560 -14.919 -14.878 -14.725 -14.582 -14.968 -15.218 
5.10204 -9.394 -12.962 -14.370 -14.743 -14.724 -14.588 -14.495 -14.941 -15.167 
5.30612 -9.026 -12.738 -14.174 -14.643 -14.634 -14.463 -14.439 -14.923 -15.167 
5.51020 -8.504 -12.464 -14.011 -14.481 -14.446 -14.375 -14.339 -14.837 -15.167 
5.71429 -8.296 -12.239 -13.788 -14.297 -14.342 -14.272 -14.323 -14.832 -15.148 
5.91837 -7.827 -12.002 -13.618 -14.185 -14.191 -14.173 -14.229 -14.806 -15.115 
