# t[days] u g r i z y J H K
1.22449 -13.269 -14.144 -14.354 -14.273 -14.248 -14.091 -13.585 -12.779 -12.678 
1.42857 -13.269 -14.144 -14.354 -14.273 -14.291 -14.190 -13.621 -12.901 -12.717 
1.63265 -13.200 -14.084 -14.303 -14.248 -14.291 -14.243 -13.711 -13.061 -12.689 
1.83673 -13.088 -14.034 -14.156 -14.210 -14.247 -14.212 -13.671 -13.061 -12.795 
2.04082 -13.003 -13.981 -14.036 -14.112 -14.214 -14.212 -13.671 -13.122 -12.795 
2.24490 -12.856 -13.893 -13.960 -14.036 -14.207 -14.204 -13.547 -13.034 -12.807 
2.44898 -12.728 -13.767 -13.869 -13.959 -14.175 -14.140 -13.544 -13.046 -12.948 
2.65306 -12.597 -13.655 -13.721 -13.910 -14.084 -14.084 -13.504 -13.046 -12.980 
2.85714 -12.450 -13.568 -13.640 -13.846 -14.047 -14.061 -13.494 -13.046 -12.980 
3.06122 -12.287 -13.433 -13.530 -13.767 -13.980 -14.019 -13.431 -12.995 -12.879 
3.26531 -12.185 -13.371 -13.503 -13.726 -13.974 -14.009 -13.339 -12.964 -12.879 
3.46939 -11.894 -13.255 -13.397 -13.642 -13.914 -13.812 -13.334 -12.985 -12.866 
3.67347 -11.726 -13.127 -13.370 -13.600 -13.844 -13.797 -13.288 -12.962 -12.932 
3.87755 -11.566 -13.018 -13.279 -13.567 -13.796 -13.797 -13.257 -12.962 -12.880 
4.08163 -11.422 -12.910 -13.200 -13.478 -13.746 -13.797 -13.234 -12.882 -12.880 
4.28571 -11.192 -12.798 -13.110 -13.439 -13.674 -13.714 -13.215 -12.882 -12.880 
4.48980 -11.076 -12.708 -13.083 -13.407 -13.644 -13.657 -13.155 -12.884 -12.846 
4.69388 -10.881 -12.583 -13.001 -13.291 -13.592 -13.646 -13.139 -12.884 -12.909 
4.89796 -10.598 -12.456 -12.930 -13.272 -13.551 -13.586 -13.139 -12.878 -12.846 
5.10204 -10.450 -12.344 -12.840 -13.238 -13.482 -13.464 -13.139 -12.878 -12.909 
5.30612 -10.171 -12.174 -12.766 -13.192 -13.411 -13.461 -13.049 -12.866 -12.922 
5.51020 -10.040 -12.124 -12.723 -13.116 -13.385 -13.387 -13.026 -12.866 -12.922 
5.71429 -9.791 -11.900 -12.602 -13.081 -13.338 -13.323 -12.973 -12.854 -12.900 
5.91837 -9.664 -11.890 -12.568 -13.041 -13.288 -13.293 -12.942 -12.849 -12.839 
