# t[days] Lbol[erg/s]
1.22449 1.55445e+40
1.42857 1.55445e+40
1.63265 1.32029e+40
1.83673 1.12864e+40
2.04082 1.00021e+40
2.24490 8.89152e+39
2.44898 7.89990e+39
2.65306 7.16990e+39
2.85714 6.48175e+39
3.06122 5.75922e+39
3.26531 5.29620e+39
3.46939 4.91096e+39
3.67347 4.47874e+39
3.87755 4.10850e+39
4.08163 3.78408e+39
4.28571 3.43790e+39
4.48980 3.26059e+39
4.69388 2.97073e+39
4.89796 2.80026e+39
5.10204 2.56830e+39
5.30612 2.42790e+39
5.51020 2.24011e+39
5.71429 2.10549e+39
5.91837 1.97709e+39
