# t[days] Lbol[erg/s]
1.22449 1.02050e+42
1.42857 1.02050e+42
1.63265 9.35428e+41
1.83673 8.59034e+41
2.04082 7.82671e+41
2.24490 7.08852e+41
2.44898 6.37590e+41
2.65306 5.72768e+41
2.85714 5.19058e+41
3.06122 4.68479e+41
3.26531 4.22854e+41
3.46939 3.92376e+41
3.67347 3.55312e+41
3.87755 3.24724e+41
4.08163 2.99290e+41
4.28571 2.76251e+41
4.48980 2.53604e+41
4.69388 2.36638e+41
4.89796 2.19541e+41
5.10204 2.02191e+41
5.30612 1.87604e+41
5.51020 1.77616e+41
5.71429 1.65374e+41
5.91837 1.54022e+41
