# t[days] Lbol[erg/s]
1.22449 1.23639e+42
1.42857 1.23639e+42
1.63265 1.17010e+42
1.83673 1.05721e+42
2.04082 9.66518e+41
2.24490 8.63055e+41
2.44898 7.80402e+41
2.65306 7.06331e+41
2.85714 6.34801e+41
3.06122 5.78062e+41
3.26531 5.22624e+41
3.46939 4.75973e+41
3.67347 4.35172e+41
3.87755 3.99309e+41
4.08163 3.62721e+41
4.28571 3.35888e+41
4.48980 3.09316e+41
4.69388 2.88693e+41
4.89796 2.63658e+41
5.10204 2.46625e+41
5.30612 2.28167e+41
5.51020 2.12713e+41
5.71429 1.97578e+41
5.91837 1.86617e+41
