# t[days] Lbol[erg/s]
1.22449 1.40830e+40
1.42857 1.40830e+40
1.63265 1.19432e+40
1.83673 1.03716e+40
2.04082 9.16441e+39
2.24490 8.14282e+39
2.44898 7.12309e+39
2.65306 6.42291e+39
2.85714 5.83816e+39
3.06122 5.26207e+39
3.26531 4.75660e+39
3.46939 4.35191e+39
3.67347 3.92708e+39
3.87755 3.62353e+39
4.08163 3.31894e+39
4.28571 3.01685e+39
4.48980 2.82609e+39
4.69388 2.56264e+39
4.89796 2.34246e+39
5.10204 2.17354e+39
5.30612 2.01905e+39
5.51020 1.86066e+39
5.71429 1.68782e+39
5.91837 1.59680e+39
