# t[days] Lbol[erg/s]
1.22449 4.00943e+41
1.42857 4.00943e+41
1.63265 3.43792e+41
1.83673 2.95913e+41
2.04082 2.60956e+41
2.24490 2.30047e+41
2.44898 2.03968e+41
2.65306 1.82354e+41
2.85714 1.66882e+41
3.06122 1.48306e+41
3.26531 1.36299e+41
3.46939 1.24899e+41
3.67347 1.14586e+41
3.87755 1.04430e+41
4.08163 9.48399e+40
4.28571 8.85810e+40
4.48980 8.33062e+40
4.69388 7.63994e+40
4.89796 7.00531e+40
5.10204 6.60003e+40
5.30612 6.15582e+40
5.51020 5.62424e+40
5.71429 5.33223e+40
5.91837 4.95992e+40
