# t[days] u g r i z y J H K
1.22449 -8.672 -10.940 -11.756 -11.783 -11.519 -11.249 -11.272 -11.719 -12.025 
1.42857 -8.672 -10.940 -11.756 -11.783 -11.519 -11.249 -11.272 -11.864 -12.280 
1.63265 -7.734 -10.173 -11.206 -11.405 -11.290 -11.080 -11.235 -11.869 -12.326 
1.83673 -6.738 -9.516 -10.625 -10.990 -10.928 -10.783 -11.085 -11.869 -12.326 
2.04082 -6.013 -8.768 -10.083 -10.523 -10.532 -10.488 -10.832 -11.750 -12.314 
2.24490 -5.372 -8.090 -9.479 -10.007 -10.028 -10.021 -10.597 -11.612 -12.203 
2.44898 -4.989 -7.431 -8.772 -9.432 -9.574 -9.470 -10.319 -11.412 -12.100 
2.65306 -3.836 -6.841 -8.220 -8.965 -8.888 -9.085 -9.963 -11.188 -11.978 
2.85714 -3.131 -6.380 -7.666 -8.387 -8.710 -8.671 -9.662 -10.999 -11.769 
3.06122 -2.776 -5.896 -7.005 -7.886 -8.121 -8.086 -9.225 -10.783 -11.641 
3.26531 -1.662 -5.082 -6.479 -7.364 -7.668 -7.625 -8.832 -10.544 -11.477 
3.46939 -1.385 -4.940 -5.999 -6.967 -6.984 -7.407 -8.527 -10.275 -11.314 
3.67347 -1.063 -4.000 -5.431 -6.358 -6.597 -6.759 -8.257 -9.963 -11.115 
3.87755 -0.099 -3.853 -5.238 -5.878 -6.200 -6.565 -8.059 -9.749 -10.910 
4.08163 0.029 -2.717 -4.117 -4.968 -5.733 -6.383 -7.791 -9.477 -10.734 
4.28571 0.590 -2.717 -4.107 -4.924 -5.251 -5.463 -7.027 -9.152 -10.618 
4.48980 1.151 -2.683 -3.784 -4.687 -4.371 -4.954 -6.872 -9.008 -10.362 
4.69388 1.712 -1.733 -3.612 -4.329 -4.371 -4.506 -6.758 -8.679 -10.083 
4.89796 2.273 -1.733 -3.612 -4.166 -4.003 -4.426 -6.425 -8.361 -9.895 
5.10204 2.834 -0.611 -3.406 -3.161 -4.102 -4.426 -6.061 -8.185 -9.889 
5.30612 3.396 -0.611 -3.054 -2.832 -3.979 -3.449 -5.651 -8.157 -9.516 
5.51020 3.957 0.005 -1.411 -3.161 -3.265 -3.446 -5.332 -7.708 -9.348 
5.71429 4.518 0.599 -1.411 -1.629 -1.900 -3.446 -5.102 -7.453 -9.210 
5.91837 4.518 0.599 -0.916 0.000 -1.095 -2.380 -4.907 -7.025 -8.975 
