# t[days] Lbol[erg/s]
1.22449 6.73693e+41
1.42857 6.73693e+41
1.63265 6.08723e+41
1.83673 5.47309e+41
2.04082 4.83999e+41
2.24490 4.31487e+41
2.44898 3.82304e+41
2.65306 3.43994e+41
2.85714 3.05765e+41
3.06122 2.73513e+41
3.26531 2.46962e+41
3.46939 2.26973e+41
3.67347 2.04269e+41
3.87755 1.87475e+41
4.08163 1.72629e+41
4.28571 1.60334e+41
4.48980 1.47062e+41
4.69388 1.36489e+41
4.89796 1.25401e+41
5.10204 1.18034e+41
5.30612 1.09756e+41
5.51020 1.02405e+41
5.71429 9.47500e+40
5.91837 8.92007e+40
