# t[days] Lbol[erg/s]
1.22449 1.40967e+40
1.42857 1.40967e+40
1.63265 1.23040e+40
1.83673 1.05171e+40
2.04082 9.25413e+39
2.24490 8.27622e+39
2.44898 7.25802e+39
2.65306 6.60281e+39
2.85714 5.89046e+39
3.06122 5.38080e+39
3.26531 4.88213e+39
3.46939 4.38039e+39
3.67347 4.01991e+39
3.87755 3.72987e+39
4.08163 3.40928e+39
4.28571 3.14129e+39
4.48980 2.85556e+39
4.69388 2.60769e+39
4.89796 2.42537e+39
5.10204 2.28117e+39
5.30612 2.05608e+39
5.51020 1.96981e+39
5.71429 1.78367e+39
5.91837 1.62472e+39
