# t[days] Lbol[erg/s]
1.22449 7.36228e+41
1.42857 7.36228e+41
1.63265 6.89142e+41
1.83673 6.30227e+41
2.04082 5.73266e+41
2.24490 5.28363e+41
2.44898 4.80797e+41
2.65306 4.36086e+41
2.85714 3.96458e+41
3.06122 3.57559e+41
3.26531 3.26553e+41
3.46939 2.98648e+41
3.67347 2.73828e+41
3.87755 2.48736e+41
4.08163 2.28272e+41
4.28571 2.09581e+41
4.48980 1.96118e+41
4.69388 1.80725e+41
4.89796 1.66393e+41
5.10204 1.56538e+41
5.30612 1.44072e+41
5.51020 1.35493e+41
5.71429 1.25532e+41
5.91837 1.18229e+41
