# t[days] Lbol[erg/s]
1.22449 1.44035e+40
1.42857 1.44035e+40
1.63265 1.22173e+40
1.83673 1.02288e+40
2.04082 9.53645e+39
2.24490 7.91338e+39
2.44898 7.48923e+39
2.65306 6.92930e+39
2.85714 5.59623e+39
3.06122 5.58233e+39
3.26531 4.85853e+39
3.46939 4.68335e+39
3.67347 4.12379e+39
3.87755 3.75950e+39
4.08163 3.50494e+39
4.28571 3.12493e+39
4.48980 3.01500e+39
4.69388 2.71739e+39
4.89796 2.61660e+39
5.10204 2.34395e+39
5.30612 2.09118e+39
5.51020 2.00215e+39
5.71429 1.90118e+39
5.91837 1.73831e+39
