# t[days] Lbol[erg/s]
1.22449 1.55918e+40
1.42857 1.55918e+40
1.63265 1.32879e+40
1.83673 1.15517e+40
2.04082 9.94041e+39
2.24490 8.86303e+39
2.44898 7.98209e+39
2.65306 7.11416e+39
2.85714 6.46135e+39
3.06122 5.80134e+39
3.26531 5.31165e+39
3.46939 4.88274e+39
3.67347 4.42918e+39
3.87755 4.15427e+39
4.08163 3.78329e+39
4.28571 3.47391e+39
4.48980 3.18230e+39
4.69388 3.00815e+39
4.89796 2.81441e+39
5.10204 2.57894e+39
5.30612 2.40981e+39
5.51020 2.26221e+39
5.71429 2.12404e+39
5.91837 1.97413e+39
