# t[days] Lbol[erg/s]
1.22449 1.24089e+42
1.42857 1.24089e+42
1.63265 1.20677e+42
1.83673 1.13201e+42
2.04082 1.07052e+42
2.24490 9.97656e+41
2.44898 9.40041e+41
2.65306 8.70400e+41
2.85714 8.04811e+41
3.06122 7.34095e+41
3.26531 6.73716e+41
3.46939 6.31392e+41
3.67347 5.65480e+41
3.87755 5.20609e+41
4.08163 4.79766e+41
4.28571 4.38127e+41
4.48980 4.01675e+41
4.69388 3.69152e+41
4.89796 3.47324e+41
5.10204 3.19437e+41
5.30612 2.95600e+41
5.51020 2.79302e+41
5.71429 2.53488e+41
5.91837 2.39452e+41
