# t[days] Lbol[erg/s]
1.22449 1.40005e+42
1.42857 1.40005e+42
1.63265 1.30889e+42
1.83673 1.22266e+42
2.04082 1.11557e+42
2.24490 1.03039e+42
2.44898 9.22166e+41
2.65306 8.37255e+41
2.85714 7.51689e+41
3.06122 6.84160e+41
3.26531 6.18956e+41
3.46939 5.65687e+41
3.67347 5.13185e+41
3.87755 4.73429e+41
4.08163 4.38699e+41
4.28571 4.02305e+41
4.48980 3.71197e+41
4.69388 3.38356e+41
4.89796 3.15155e+41
5.10204 2.93742e+41
5.30612 2.73865e+41
5.51020 2.53073e+41
5.71429 2.36735e+41
5.91837 2.20435e+41
