# t[days] Lbol[erg/s]
1.22449 1.31208e+42
1.42857 1.31208e+42
1.63265 1.22913e+42
1.83673 1.15467e+42
2.04082 1.07972e+42
2.24490 9.87485e+41
2.44898 9.04184e+41
2.65306 8.34112e+41
2.85714 7.56219e+41
3.06122 6.93764e+41
3.26531 6.29044e+41
3.46939 5.79465e+41
3.67347 5.29658e+41
3.87755 4.77547e+41
4.08163 4.41290e+41
4.28571 4.08392e+41
4.48980 3.75039e+41
4.69388 3.47997e+41
4.89796 3.26676e+41
5.10204 3.00555e+41
5.30612 2.77356e+41
5.51020 2.58717e+41
5.71429 2.45450e+41
5.91837 2.25373e+41
