# t[days] u g r i z y J H K
0.51724 -14.419 -14.490 -14.313 -14.126 -14.047 -13.965 -13.318 -12.110 -12.268 
1.03448 -15.142 -15.853 -15.767 -15.296 -15.049 -15.044 -14.221 -14.035 -13.337 
1.55172 -15.142 -15.906 -16.370 -16.236 -15.828 -15.636 -15.248 -14.804 -14.557 
2.06897 -14.586 -15.906 -16.370 -16.439 -16.393 -16.351 -15.771 -15.228 -15.088 
2.58621 -13.857 -15.435 -16.237 -16.439 -16.393 -16.351 -15.771 -15.228 -15.088 
3.10345 -13.185 -14.943 -15.821 -16.074 -16.058 -16.101 -15.462 -15.091 -14.983 
3.62069 -12.615 -14.470 -15.388 -15.630 -15.734 -15.727 -15.056 -14.764 -14.712 
4.13793 -12.031 -14.058 -14.978 -15.267 -15.374 -15.376 -14.693 -14.523 -14.440 
4.65517 -11.478 -13.598 -14.582 -14.879 -15.018 -15.026 -14.307 -14.156 -14.231 
5.17241 -10.952 -13.227 -14.242 -14.543 -14.660 -14.642 -13.985 -13.818 -13.907 
5.68966 -10.473 -12.915 -13.934 -14.280 -14.348 -14.338 -13.726 -13.585 -13.713 
6.20690 -10.045 -12.566 -13.662 -13.966 -14.092 -14.055 -13.459 -13.434 -13.534 
6.72414 -9.575 -12.276 -13.414 -13.741 -13.836 -13.768 -13.310 -13.257 -13.401 
7.24138 -9.073 -11.954 -13.168 -13.533 -13.660 -13.574 -13.147 -13.178 -13.266 
7.75862 -8.700 -11.667 -12.928 -13.323 -13.437 -13.386 -13.000 -13.029 -13.218 
8.27586 -8.180 -11.393 -12.722 -13.154 -13.249 -13.254 -12.906 -12.988 -13.153 
8.79310 -7.692 -11.063 -12.458 -12.946 -13.111 -13.141 -12.782 -12.932 -13.073 
9.31034 -7.284 -10.807 -12.256 -12.773 -12.945 -12.950 -12.706 -12.913 -13.073 
9.82759 -7.009 -10.462 -12.042 -12.580 -12.726 -12.812 -12.610 -12.834 -13.000 
10.34483 -6.559 -10.191 -11.768 -12.391 -12.577 -12.617 -12.499 -12.755 -12.957 
10.86207 -6.089 -9.888 -11.523 -12.206 -12.393 -12.482 -12.385 -12.689 -12.887 
11.37931 -5.688 -9.586 -11.306 -12.019 -12.266 -12.339 -12.231 -12.563 -12.800 
11.89655 -5.186 -9.235 -11.057 -11.814 -12.040 -12.144 -12.073 -12.504 -12.736 
12.41379 -4.882 -8.903 -10.734 -11.576 -11.852 -11.906 -11.820 -12.213 -12.526 
12.93103 -4.554 -8.623 -10.483 -11.349 -11.668 -11.747 -11.659 -12.083 -12.359 
13.44828 -3.960 -8.111 -10.076 -11.045 -11.406 -11.472 -11.314 -11.771 -12.150 
13.96552 -3.627 -7.878 -9.880 -10.841 -11.223 -11.310 -11.226 -11.654 -12.022 
14.48276 -2.748 -7.357 -9.445 -10.579 -10.914 -11.050 -10.923 -11.442 -11.842 
15.00000 -2.665 -6.740 -9.002 -10.158 -10.675 -10.803 -10.688 -11.208 -11.702 
