# t[days] u g r i z y J H K
0.51724 -15.155 -15.621 -15.674 -15.397 -15.319 -15.322 -14.788 -14.487 -14.249 
1.03448 -15.155 -15.834 -16.618 -16.791 -16.705 -16.548 -16.375 -16.111 -15.552 
1.55172 -14.195 -15.834 -16.618 -16.791 -16.705 -16.548 -16.551 -16.455 -16.177 
2.06897 -13.318 -15.262 -16.184 -16.386 -16.521 -16.545 -16.551 -16.455 -16.177 
2.58621 -12.386 -14.600 -15.517 -15.866 -16.000 -16.084 -16.241 -16.253 -16.124 
3.10345 -11.578 -13.953 -14.910 -15.186 -15.444 -15.571 -15.851 -16.024 -15.939 
3.62069 -10.718 -13.350 -14.274 -14.576 -14.827 -15.011 -15.394 -15.596 -15.699 
4.13793 -9.833 -12.759 -13.730 -14.001 -14.238 -14.477 -14.966 -15.286 -15.368 
4.65517 -8.889 -12.190 -13.216 -13.513 -13.709 -13.971 -14.510 -14.982 -15.155 
5.17241 -7.942 -11.542 -12.782 -13.071 -13.233 -13.500 -14.097 -14.674 -14.940 
5.68966 -7.222 -10.940 -12.259 -12.607 -12.849 -12.983 -13.741 -14.413 -14.768 
6.20690 -6.028 -10.329 -11.753 -12.225 -12.398 -12.575 -13.426 -14.109 -14.528 
6.72414 -5.094 -9.680 -11.334 -11.774 -11.945 -12.229 -13.040 -13.894 -14.434 
7.24138 -4.298 -9.030 -10.751 -11.367 -11.663 -11.860 -12.720 -13.639 -14.189 
7.75862 -3.594 -8.510 -10.218 -10.954 -11.261 -11.556 -12.412 -13.407 -14.022 
8.27586 -3.213 -7.798 -9.708 -10.491 -10.912 -11.169 -12.148 -13.210 -13.871 
8.79310 -1.614 -7.287 -9.225 -10.075 -10.505 -10.730 -11.798 -12.958 -13.665 
9.31034 -1.193 -6.801 -8.757 -9.704 -10.199 -10.377 -11.491 -12.675 -13.471 
9.82759 -0.294 -6.130 -8.262 -9.329 -9.577 -10.037 -11.210 -12.460 -13.309 
10.34483 0.173 -5.416 -7.692 -8.767 -9.269 -9.610 -10.866 -12.203 -13.112 
10.86207 0.850 -4.895 -7.198 -8.407 -9.105 -9.235 -10.530 -11.956 -12.919 
11.37931 1.527 -4.624 -6.720 -7.999 -8.518 -8.839 -10.227 -11.779 -12.740 
11.89655 2.204 -3.889 -6.349 -7.608 -7.894 -8.501 -9.979 -11.486 -12.542 
12.41379 2.881 -3.810 -6.336 -7.250 -7.873 -8.403 -9.740 -11.234 -12.331 
12.93103 3.558 -3.269 -5.689 -6.800 -7.304 -7.609 -9.291 -10.950 -12.111 
13.44828 4.235 -2.468 -5.105 -6.419 -7.087 -7.304 -9.093 -10.584 -11.847 
13.96552 4.912 -2.468 -4.696 -6.108 -6.771 -7.038 -8.548 -10.317 -11.572 
14.48276 5.590 -1.669 -4.444 -5.758 -6.530 -6.340 -8.157 -10.016 -11.373 
15.00000 5.590 -1.551 -3.906 -5.435 -5.968 -6.208 -7.789 -9.548 -10.949 
