# t[days] u g r i z y J H K
0.51724 -15.110 -15.675 -15.880 -15.705 -15.321 -14.910 -13.911 -13.399 -13.329 
1.03448 -15.110 -16.139 -16.826 -16.786 -16.436 -16.109 -15.364 -14.975 -14.577 
1.55172 -14.502 -16.139 -16.826 -16.786 -16.436 -16.109 -15.491 -15.306 -15.128 
2.06897 -13.669 -15.546 -16.270 -16.277 -16.067 -15.810 -15.491 -15.306 -15.128 
2.58621 -12.737 -14.878 -15.626 -15.698 -15.486 -15.270 -14.980 -15.007 -15.014 
3.10345 -11.789 -14.177 -14.986 -15.087 -14.895 -14.740 -14.520 -14.695 -14.732 
3.62069 -10.825 -13.483 -14.433 -14.570 -14.415 -14.226 -14.112 -14.422 -14.473 
4.13793 -9.777 -12.819 -13.874 -14.055 -14.006 -13.864 -13.792 -14.134 -14.288 
4.65517 -8.717 -12.136 -13.374 -13.697 -13.671 -13.527 -13.529 -13.944 -14.172 
5.17241 -7.626 -11.416 -12.814 -13.254 -13.279 -13.176 -13.259 -13.799 -14.101 
5.68966 -6.551 -10.703 -12.316 -12.842 -12.961 -12.875 -13.031 -13.577 -14.004 
6.20690 -5.397 -9.940 -11.684 -12.379 -12.494 -12.523 -12.745 -13.446 -13.870 
6.72414 -4.053 -9.334 -11.163 -11.913 -12.120 -12.146 -12.529 -13.295 -13.793 
7.24138 -3.645 -8.557 -10.593 -11.403 -11.620 -11.765 -12.225 -13.086 -13.663 
7.75862 -3.086 -8.031 -10.000 -10.894 -11.253 -11.389 -11.963 -12.925 -13.501 
8.27586 -0.475 -7.381 -9.508 -10.344 -10.769 -10.889 -11.613 -12.660 -13.330 
8.79310 -0.250 -6.548 -8.862 -9.812 -10.332 -10.425 -11.308 -12.468 -13.206 
9.31034 -0.008 -5.896 -8.313 -9.323 -9.867 -10.058 -10.986 -12.198 -13.027 
9.82759 0.874 -5.641 -7.995 -8.880 -9.196 -9.740 -10.565 -12.031 -12.866 
10.34483 1.777 -5.169 -7.292 -8.549 -8.809 -9.226 -10.273 -11.736 -12.620 
10.86207 2.681 -5.060 -7.073 -8.107 -8.521 -8.711 -9.978 -11.522 -12.484 
11.37931 3.585 -4.201 -6.687 -7.809 -7.982 -8.189 -9.685 -11.209 -12.312 
11.89655 4.489 -3.419 -5.762 -7.087 -7.517 -7.962 -9.377 -10.989 -12.066 
12.41379 5.392 -3.227 -5.549 -6.835 -7.166 -7.537 -8.893 -10.706 -11.797 
12.93103 6.296 -2.570 -5.193 -6.302 -6.593 -7.153 -8.663 -10.457 -11.699 
13.44828 7.200 -1.782 -4.459 -6.110 -6.458 -6.926 -8.306 -9.990 -11.368 
13.96552 8.103 -1.782 -4.399 -5.415 -6.303 -6.606 -8.079 -9.841 -11.120 
14.48276 9.007 -1.788 -3.937 -5.413 -5.486 -5.893 -7.661 -9.490 -10.903 
15.00000 9.007 -1.788 -3.321 -4.958 -5.392 -5.054 -7.116 -9.041 -10.492 
