# t[days] Lbol[erg/s]
0.51724 1.45929e+41
1.03448 2.26364e+41
1.55172 2.26364e+41
2.06897 1.52234e+41
2.58621 8.51439e+40
3.10345 4.95961e+40
3.62069 2.82379e+40
4.13793 1.75783e+40
4.65517 1.27556e+40
5.17241 8.90286e+39
5.68966 7.73440e+39
6.20690 7.27569e+39
6.72414 6.87459e+39
7.24138 5.04367e+39
7.75862 4.48571e+39
8.27586 4.03858e+39
8.79310 3.97017e+39
9.31034 3.63784e+39
9.82759 3.40055e+39
10.34483 3.17874e+39
10.86207 2.97140e+39
11.37931 2.77758e+39
11.89655 2.59641e+39
12.41379 2.42705e+39
12.93103 2.26874e+39
13.44828 2.12075e+39
13.96552 1.98242e+39
14.48276 1.85311e+39
15.00000 1.73224e+39
