# t[days] Lbol[erg/s]
0.51724 6.98451e+41
1.03448 1.05272e+42
1.55172 1.05272e+42
2.06897 6.62818e+41
2.58621 3.90895e+41
3.10345 2.37025e+41
3.62069 1.51601e+41
4.13793 1.07467e+41
4.65517 8.08349e+40
5.17241 6.36945e+40
5.68966 5.17232e+40
6.20690 4.27821e+40
6.72414 3.59840e+40
7.24138 3.07510e+40
7.75862 2.67942e+40
8.27586 2.33609e+40
8.79310 2.04585e+40
9.31034 1.82751e+40
9.82759 1.60546e+40
10.34483 1.41039e+40
10.86207 1.23902e+40
11.37931 1.08847e+40
11.89655 9.56219e+39
12.41379 8.40033e+39
12.93103 7.37965e+39
13.44828 6.48299e+39
13.96552 5.69527e+39
14.48276 5.00327e+39
15.00000 4.39535e+39
