# t[days] Lbol[erg/s]
0.51724 4.87563e+41
1.03448 9.69713e+41
1.55172 9.69713e+41
2.06897 4.06283e+41
2.58621 1.66378e+41
3.10345 9.61876e+40
3.62069 7.38281e+40
4.13793 6.16040e+40
4.65517 5.59270e+40
5.17241 4.72588e+40
5.68966 4.13694e+40
6.20690 3.60596e+40
6.72414 3.19860e+40
7.24138 2.75521e+40
7.75862 2.32553e+40
8.27586 2.10289e+40
8.79310 1.75767e+40
9.31034 1.44251e+40
9.82759 1.30438e+40
10.34483 1.17948e+40
10.86207 1.06653e+40
11.37931 9.64405e+39
11.89655 8.72056e+39
12.41379 7.88551e+39
12.93103 7.13042e+39
13.44828 6.44763e+39
13.96552 5.83022e+39
14.48276 5.27194e+39
15.00000 4.76711e+39
