# t[days] Lbol[erg/s]
0.51724 4.99727e+41
1.03448 4.99727e+41
1.55172 2.69169e+41
2.06897 1.19618e+41
2.58621 4.52672e+40
3.10345 2.23172e+40
3.62069 1.15831e+40
4.13793 7.38143e+39
4.65517 5.62262e+39
5.17241 4.78165e+39
5.68966 3.19187e+39
6.20690 2.76264e+39
6.72414 2.05733e+39
7.24138 1.54734e+39
7.75862 1.20020e+39
8.27586 9.31950e+38
8.79310 8.92961e+38
9.31034 5.66195e+38
9.82759 5.25125e+38
10.34483 4.87033e+38
10.86207 4.51705e+38
11.37931 4.18939e+38
11.89655 3.88550e+38
12.41379 3.60366e+38
12.93103 3.34226e+38
13.44828 3.09982e+38
13.96552 2.87496e+38
14.48276 2.66642e+38
15.00000 2.47300e+38
