# t[days] u g r i z y J H K
0.51724 -13.749 -15.021 -15.678 -15.581 -15.271 -14.579 -14.366 -13.054 -13.354 
1.03448 -13.749 -15.021 -15.678 -15.581 -15.271 -14.579 -14.366 -13.669 -13.354 
1.55172 -12.179 -14.003 -14.882 -15.112 -14.755 -14.194 -13.776 -13.669 -13.234 
2.06897 -10.596 -12.883 -13.907 -13.896 -13.410 -13.133 -12.701 -12.713 -12.686 
2.58621 -8.837 -11.577 -12.655 -12.813 -12.194 -12.182 -11.857 -11.449 -11.281 
3.10345 -6.299 -10.096 -11.432 -11.447 -11.124 -11.094 -11.061 -11.207 -10.953 
3.62069 -3.322 -8.435 -10.010 -10.014 -10.364 -10.131 -9.549 -9.750 -9.650 
4.13793 -3.322 -7.214 -8.043 -9.192 -8.457 -9.639 -9.103 -9.417 -9.269 
4.65517 -2.860 -4.055 -7.984 -8.143 -8.362 -8.409 -8.296 -8.613 -9.046 
5.17241 0.451 -4.055 -5.095 -7.053 -8.224 -7.364 -8.090 -8.235 -8.345 
5.68966 2.309 -2.735 -4.706 -5.310 -7.399 -6.777 -7.883 -8.235 -8.212 
6.20690 4.166 0.292 -4.706 -5.082 -5.619 -5.459 -7.622 -8.015 -8.195 
6.72414 6.024 2.037 -0.896 -3.054 -3.577 -5.459 -7.116 -7.360 -7.889 
7.24138 7.882 3.782 0.324 -2.505 -3.577 -5.095 -6.664 -7.360 -7.314 
7.75862 9.739 5.528 1.986 -1.547 -4.529 -4.899 -5.601 -7.439 -7.314 
8.27586 11.597 7.273 3.647 1.711 -4.529 -4.739 -5.501 -7.439 -7.299 
8.79310 13.454 9.018 5.309 3.069 -2.589 -4.712 -3.896 -6.190 -7.041 
9.31034 15.312 10.764 6.970 4.428 -0.894 -3.177 -3.896 -5.092 -6.457 
9.82759 17.169 12.509 8.632 5.786 0.106 -0.150 -3.041 -4.840 -4.700 
10.34483 19.027 14.254 10.294 7.145 0.843 0.942 -4.022 -4.345 -4.700 
10.86207 20.885 16.000 11.955 8.503 1.580 2.110 -2.656 -4.345 -4.879 
11.37931 22.742 17.745 13.617 9.862 2.317 3.278 -2.656 -5.195 -4.879 
11.89655 24.600 19.490 15.279 11.221 3.053 4.446 -1.003 -5.421 -3.264 
12.41379 26.457 21.236 16.940 12.579 3.790 5.614 -0.511 -5.421 1.134 
12.93103 28.315 22.981 18.602 13.938 4.527 6.782 1.371 -3.998 1.699 
13.44828 30.173 24.726 20.264 15.296 5.263 7.950 1.945 0.925 2.264 
13.96552 32.030 26.472 21.925 16.655 6.000 9.118 2.519 1.825 2.830 
14.48276 33.888 28.217 23.587 18.013 6.737 10.286 3.093 2.725 3.395 
15.00000 33.888 28.217 23.587 18.013 6.737 10.286 3.093 2.725 3.395 
