# t[days] Lbol[erg/s]
0.51724 2.47230e+41
1.03448 2.47230e+41
1.55172 1.15693e+41
2.06897 4.37795e+40
2.58621 1.43133e+40
3.10345 4.01301e+39
3.62069 1.11067e+39
4.13793 4.09640e+38
4.65517 9.03494e+37
5.17241 2.73692e+37
5.68966 1.77263e+37
6.20690 9.45197e+36
6.72414 9.31054e+36
7.24138 9.17123e+36
7.75862 9.03400e+36
8.27586 8.89883e+36
8.79310 8.76568e+36
9.31034 8.63452e+36
9.82759 8.50532e+36
10.34483 8.37806e+36
10.86207 8.25270e+36
11.37931 8.12922e+36
11.89655 8.00758e+36
12.41379 7.88777e+36
12.93103 7.76974e+36
13.44828 7.65349e+36
13.96552 7.53897e+36
14.48276 7.42617e+36
15.00000 7.31505e+36
