# t[days] Lbol[erg/s]
0.51724 2.80281e+41
1.03448 3.91725e+41
1.55172 3.91725e+41
2.06897 3.10020e+41
2.58621 2.43421e+41
3.10345 1.91477e+41
3.62069 1.42698e+41
4.13793 1.08798e+41
4.65517 8.36218e+40
5.17241 6.58282e+40
5.68966 5.44248e+40
6.20690 4.55856e+40
6.72414 3.78105e+40
7.24138 3.35790e+40
7.75862 2.86590e+40
8.27586 2.57711e+40
8.79310 2.28703e+40
9.31034 2.04379e+40
9.82759 1.83046e+40
10.34483 1.63939e+40
10.86207 1.46827e+40
11.37931 1.31501e+40
11.89655 1.17775e+40
12.41379 1.05481e+40
12.93103 9.44709e+39
13.44828 8.46099e+39
13.96552 7.57782e+39
14.48276 6.78683e+39
15.00000 6.07841e+39
