# t[days] Lbol[erg/s]
0.51724 4.90573e+41
1.03448 1.27287e+42
1.55172 1.27287e+42
2.06897 9.83157e+41
2.58621 7.37387e+41
3.10345 5.48590e+41
3.62069 4.12388e+41
4.13793 3.14151e+41
4.65517 2.42063e+41
5.17241 1.88125e+41
5.68966 1.51026e+41
6.20690 1.21493e+41
6.72414 9.94258e+40
7.24138 8.14187e+40
7.75862 6.85495e+40
8.27586 5.73639e+40
8.79310 4.99826e+40
9.31034 4.36626e+40
9.82759 3.80943e+40
10.34483 3.32361e+40
10.86207 2.89974e+40
11.37931 2.52993e+40
11.89655 2.20729e+40
12.41379 1.92579e+40
12.93103 1.68019e+40
13.44828 1.46591e+40
13.96552 1.27896e+40
14.48276 1.11585e+40
15.00000 9.73548e+39
