# t[days] Lbol[erg/s]
0.51724 3.23032e+41
1.03448 3.23032e+41
1.55172 3.20371e+41
2.06897 1.80149e+41
2.58621 1.53202e+41
3.10345 1.35325e+41
3.62069 1.20860e+41
4.13793 1.04298e+41
4.65517 8.38251e+40
5.17241 7.32865e+40
5.68966 5.70220e+40
6.20690 4.70843e+40
6.72414 3.97071e+40
7.24138 3.15510e+40
7.75862 2.45868e+40
8.27586 2.07655e+40
8.79310 1.61659e+40
9.31034 1.36357e+40
9.82759 1.08954e+40
10.34483 8.70588e+39
10.86207 6.95634e+39
11.37931 5.55839e+39
11.89655 4.44137e+39
12.41379 3.54883e+39
12.93103 2.83565e+39
13.44828 2.26580e+39
13.96552 1.81046e+39
14.48276 1.44663e+39
15.00000 1.15591e+39
