# t[days] u g r i z y J H K
0.51724 -12.283 -13.223 -13.637 -13.828 -13.804 -13.685 -13.429 -13.299 -12.964 
1.03448 -12.283 -13.223 -13.637 -13.828 -13.804 -13.685 -13.429 -13.299 -12.964 
1.55172 -10.742 -11.678 -12.087 -12.372 -12.451 -12.405 -12.465 -12.590 -12.651 
2.06897 -9.559 -10.772 -11.119 -11.276 -11.322 -11.325 -11.643 -12.076 -12.339 
2.58621 -8.506 -10.108 -10.603 -10.591 -10.492 -10.491 -10.864 -11.518 -11.985 
3.10345 -7.414 -9.380 -10.088 -10.157 -10.035 -9.950 -10.167 -11.051 -11.596 
3.62069 -6.172 -8.548 -9.492 -9.703 -9.609 -9.531 -9.713 -10.576 -11.214 
4.13793 -4.923 -7.626 -8.783 -9.214 -9.120 -9.090 -9.350 -10.204 -10.905 
4.65517 -3.781 -6.663 -8.054 -8.546 -8.725 -8.521 -8.912 -9.874 -10.579 
5.17241 -2.942 -5.726 -7.331 -7.975 -8.054 -8.153 -8.590 -9.635 -10.306 
5.68966 -1.198 -4.754 -6.385 -7.231 -7.456 -7.452 -8.069 -9.231 -10.030 
6.20690 -0.267 -3.719 -5.592 -6.617 -6.884 -7.052 -7.742 -8.869 -9.777 
6.72414 1.917 -2.732 -4.786 -5.566 -6.244 -6.274 -7.224 -8.523 -9.500 
7.24138 3.285 -2.167 -4.108 -4.987 -5.289 -5.761 -6.757 -8.220 -9.198 
7.75862 4.653 -1.111 -3.591 -4.292 -4.775 -4.710 -6.176 -7.829 -8.891 
8.27586 6.020 -0.126 -2.627 -3.547 -4.159 -4.633 -5.711 -7.507 -8.652 
8.79310 7.388 0.761 -1.917 -2.562 -3.540 -4.154 -5.443 -7.152 -8.362 
9.31034 8.756 1.656 -0.415 -1.723 -2.816 -2.942 -4.998 -6.732 -8.099 
9.82759 10.124 2.552 -0.006 -1.694 -1.850 -2.723 -4.554 -6.434 -7.801 
10.34483 11.492 3.448 13.056 0.566 -0.851 -2.037 -4.221 -6.102 -7.615 
10.86207 12.860 4.344 16.385 1.537 -0.473 -0.741 -3.527 -5.788 -7.218 
11.37931 14.228 5.240 19.715 2.509 0.249 -0.483 -2.895 -5.352 -7.064 
11.89655 15.595 6.136 23.044 3.481 1.007 -0.271 -2.553 -5.106 -6.745 
12.41379 16.963 7.031 26.373 4.452 1.765 4.136 -2.519 -4.490 -6.370 
12.93103 18.331 7.927 29.703 5.424 2.523 5.371 -1.781 -4.215 -6.146 
13.44828 19.699 8.823 33.032 6.395 3.281 6.606 -1.759 -4.014 -5.894 
13.96552 21.067 9.719 36.362 7.367 4.038 7.840 0.864 -3.599 -5.505 
14.48276 22.435 10.615 39.691 8.339 4.796 9.075 1.615 -2.990 -5.113 
15.00000 22.435 10.615 39.691 8.339 4.796 9.075 1.615 -2.170 -4.779 
