# t[days] u g r i z y J H K
0.51724 -14.699 -15.185 -15.503 -15.203 -15.011 -14.690 -14.196 -13.819 -13.065 
1.03448 -14.699 -15.969 -16.777 -16.763 -16.418 -16.071 -15.346 -15.024 -14.913 
1.55172 -14.241 -15.969 -16.777 -16.763 -16.418 -16.071 -15.346 -15.024 -14.913 
2.06897 -13.521 -15.473 -16.393 -16.499 -16.067 -15.621 -15.045 -14.964 -14.828 
2.58621 -12.561 -14.854 -15.829 -15.991 -15.622 -15.176 -14.729 -14.859 -14.805 
3.10345 -11.642 -14.223 -15.314 -15.437 -15.130 -14.743 -14.489 -14.536 -14.698 
3.62069 -10.709 -13.546 -14.751 -14.976 -14.661 -14.517 -14.193 -14.422 -14.520 
4.13793 -9.784 -12.835 -14.160 -14.516 -14.291 -14.016 -14.076 -14.422 -14.488 
4.65517 -8.724 -12.122 -13.615 -14.038 -13.945 -13.757 -13.875 -14.216 -14.469 
5.17241 -7.835 -11.425 -13.001 -13.570 -13.648 -13.516 -13.632 -14.097 -14.387 
5.68966 -6.438 -10.662 -12.426 -13.095 -13.192 -13.154 -13.428 -13.994 -14.346 
6.20690 -5.591 -9.862 -11.760 -12.528 -12.756 -12.770 -13.144 -13.870 -14.228 
6.72414 -4.429 -8.880 -11.062 -12.022 -12.361 -12.473 -12.957 -13.635 -14.109 
7.24138 -3.518 -8.121 -10.314 -11.450 -11.865 -12.021 -12.656 -13.538 -13.985 
7.75862 -1.369 -7.224 -9.679 -10.888 -11.403 -11.521 -12.397 -13.326 -13.862 
8.27586 -0.384 -6.352 -9.046 -10.332 -10.686 -11.215 -12.054 -13.109 -13.747 
8.79310 0.474 -5.781 -8.495 -9.642 -10.402 -10.702 -11.752 -12.909 -13.544 
9.31034 1.687 -5.058 -7.383 -9.072 -9.859 -10.277 -11.492 -12.641 -13.463 
9.82759 2.900 -3.973 -6.719 -8.565 -9.316 -9.831 -11.049 -12.475 -13.330 
10.34483 4.114 -2.968 -5.764 -7.932 -8.768 -9.339 -10.904 -12.268 -13.069 
10.86207 5.327 -0.479 -5.104 -7.414 -8.389 -9.048 -10.537 -12.000 -12.996 
11.37931 6.540 0.190 -4.398 -6.404 -7.619 -8.648 -10.342 -11.765 -12.735 
11.89655 7.753 1.384 -3.764 -6.348 -7.425 -8.114 -9.864 -11.566 -12.543 
12.41379 8.966 2.578 -3.105 -5.811 -6.979 -7.449 -9.595 -11.212 -12.309 
12.93103 10.179 3.773 -2.908 -5.216 -6.823 -7.393 -9.139 -11.021 -12.094 
13.44828 11.392 4.967 -0.827 -4.259 -5.570 -7.198 -9.123 -10.664 -11.848 
13.96552 12.605 6.161 -0.827 -4.143 -5.533 -6.096 -8.498 -10.315 -11.591 
14.48276 13.818 7.355 -0.485 -4.143 -5.419 -5.696 -8.200 -10.071 -11.308 
15.00000 13.818 7.355 0.000 -2.124 -4.873 -5.194 -7.622 -9.833 -11.025 
