# t[days] Lbol[erg/s]
0.51724 7.10610e+41
1.03448 1.30122e+42
1.55172 1.30122e+42
2.06897 7.70054e+41
2.58621 3.37485e+41
3.10345 1.27140e+41
3.62069 5.50651e+40
4.13793 2.92768e+40
4.65517 2.09896e+40
5.17241 1.55214e+40
5.68966 1.20749e+40
6.20690 1.06112e+40
6.72414 8.34997e+39
7.24138 6.92306e+39
7.75862 5.72285e+39
8.27586 4.55940e+39
8.79310 4.04308e+39
9.31034 3.49139e+39
9.82759 2.80100e+39
10.34483 2.24713e+39
10.86207 1.80278e+39
11.37931 1.44630e+39
11.89655 1.16030e+39
12.41379 9.30865e+38
12.93103 7.46795e+38
13.44828 5.99124e+38
13.96552 4.80653e+38
14.48276 3.85608e+38
15.00000 3.09358e+38
