# t[days] Lbol[erg/s]
0.51724 4.43959e+41
1.03448 9.28581e+41
1.55172 9.28581e+41
2.06897 6.16661e+41
2.58621 3.82775e+41
3.10345 2.36646e+41
3.62069 1.54700e+41
4.13793 1.09281e+41
4.65517 8.06407e+40
5.17241 6.29789e+40
5.68966 5.15422e+40
6.20690 4.24699e+40
6.72414 3.58108e+40
7.24138 3.06688e+40
7.75862 2.64338e+40
8.27586 2.31472e+40
8.79310 2.02037e+40
9.31034 1.78563e+40
9.82759 1.58030e+40
10.34483 1.39857e+40
10.86207 1.23775e+40
11.37931 1.09541e+40
11.89655 9.69449e+39
12.41379 8.57969e+39
12.93103 7.59308e+39
13.44828 6.71992e+39
13.96552 5.94718e+39
14.48276 5.26329e+39
15.00000 4.65805e+39
