# t[days] Lbol[erg/s]
0.51724 4.63359e+41
1.03448 8.11089e+41
1.55172 8.11089e+41
2.06897 5.52255e+41
2.58621 3.60785e+41
3.10345 2.45487e+41
3.62069 1.70459e+41
4.13793 1.25235e+41
4.65517 9.36288e+40
5.17241 7.45232e+40
5.68966 6.01010e+40
6.20690 4.91425e+40
6.72414 4.15179e+40
7.24138 3.60265e+40
7.75862 3.09122e+40
8.27586 2.69708e+40
8.79310 2.38435e+40
9.31034 2.12147e+40
9.82759 1.88382e+40
10.34483 1.67279e+40
10.86207 1.48540e+40
11.37931 1.31900e+40
11.89655 1.17124e+40
12.41379 1.04004e+40
12.93103 9.23528e+39
13.44828 8.20072e+39
13.96552 7.28205e+39
14.48276 6.46629e+39
15.00000 5.74192e+39
