# t[days] Lbol[erg/s]
0.51724 5.05981e+41
1.03448 1.43782e+42
1.55172 1.43782e+42
2.06897 9.82685e+41
2.58621 4.52519e+41
3.10345 1.93004e+41
3.62069 8.78086e+40
4.13793 4.20769e+40
4.65517 2.64166e+40
5.17241 1.98328e+40
5.68966 1.47129e+40
6.20690 1.39923e+40
6.72414 1.23647e+40
7.24138 1.10087e+40
7.75862 1.00440e+40
8.27586 1.00103e+40
8.79310 8.03875e+39
9.31034 7.19543e+39
9.82759 7.12966e+39
10.34483 7.06449e+39
10.86207 6.99992e+39
11.37931 6.93594e+39
11.89655 6.87254e+39
12.41379 6.80972e+39
12.93103 6.74748e+39
13.44828 6.68580e+39
13.96552 6.62469e+39
14.48276 6.56414e+39
15.00000 6.50414e+39
