# t[days] Lbol[erg/s]
0.51724 2.13521e+41
1.03448 2.13521e+41
1.55172 1.83046e+41
2.06897 1.31874e+41
2.58621 1.05001e+41
3.10345 8.51547e+40
3.62069 6.80212e+40
4.13793 5.60896e+40
4.65517 4.52395e+40
5.17241 3.73876e+40
5.68966 3.18063e+40
6.20690 2.68902e+40
6.72414 2.32758e+40
7.24138 1.93692e+40
7.75862 1.68534e+40
8.27586 1.44760e+40
8.79310 1.27155e+40
9.31034 1.10346e+40
9.82759 9.77585e+39
10.34483 8.66066e+39
10.86207 7.67268e+39
11.37931 6.79742e+39
11.89655 6.02199e+39
12.41379 5.33503e+39
12.93103 4.72643e+39
13.44828 4.18726e+39
13.96552 3.70959e+39
14.48276 3.28642e+39
15.00000 2.91152e+39
