# t[days] u g r i z y J H K
0.51724 -14.302 -14.380 -14.046 -13.985 -14.012 -13.963 -13.309 -11.925 -12.093 
1.03448 -14.858 -15.693 -15.557 -15.134 -14.914 -15.003 -14.114 -14.155 -13.125 
1.55172 -14.858 -15.693 -16.182 -16.060 -15.718 -15.547 -15.254 -14.788 -14.481 
2.06897 -14.173 -15.600 -16.182 -16.165 -16.169 -16.174 -15.695 -15.078 -14.916 
2.58621 -13.509 -15.130 -15.975 -16.165 -16.169 -16.174 -15.695 -15.078 -14.936 
3.10345 -12.787 -14.650 -15.561 -15.796 -15.821 -15.929 -15.422 -14.972 -14.916 
3.62069 -12.253 -14.198 -15.117 -15.343 -15.496 -15.587 -15.024 -14.680 -14.626 
4.13793 -11.710 -13.797 -14.699 -15.003 -15.149 -15.250 -14.704 -14.459 -14.412 
4.65517 -11.151 -13.366 -14.317 -14.601 -14.855 -14.884 -14.296 -14.083 -14.229 
5.17241 -10.688 -13.039 -13.988 -14.293 -14.495 -14.572 -13.999 -13.820 -13.818 
5.68966 -10.216 -12.724 -13.698 -14.021 -14.203 -14.243 -13.746 -13.500 -13.652 
6.20690 -9.797 -12.369 -13.418 -13.752 -13.958 -14.015 -13.485 -13.418 -13.516 
6.72414 -9.275 -12.107 -13.183 -13.520 -13.720 -13.720 -13.347 -13.231 -13.395 
7.24138 -8.801 -11.760 -12.949 -13.309 -13.555 -13.566 -13.182 -13.158 -13.323 
7.75862 -8.446 -11.499 -12.721 -13.124 -13.319 -13.378 -13.056 -13.052 -13.167 
8.27586 -7.855 -11.194 -12.513 -12.964 -13.178 -13.221 -12.914 -12.995 -13.136 
8.79310 -7.434 -10.843 -12.233 -12.756 -12.982 -13.087 -12.820 -12.917 -13.082 
9.31034 -6.897 -10.566 -12.059 -12.567 -12.856 -12.929 -12.743 -12.868 -13.038 
9.82759 -6.613 -10.285 -11.818 -12.420 -12.672 -12.786 -12.647 -12.798 -12.995 
10.34483 -6.233 -9.968 -11.581 -12.214 -12.446 -12.619 -12.503 -12.732 -12.909 
10.86207 -5.820 -9.644 -11.313 -12.004 -12.335 -12.445 -12.375 -12.587 -12.818 
11.37931 -5.224 -9.334 -11.099 -11.846 -12.162 -12.316 -12.202 -12.493 -12.705 
11.89655 -4.755 -8.931 -10.806 -11.621 -11.951 -12.066 -11.992 -12.281 -12.460 
12.41379 -4.429 -8.614 -10.539 -11.380 -11.761 -11.845 -11.729 -12.102 -12.342 
12.93103 -4.066 -8.185 -10.163 -11.173 -11.565 -11.618 -11.523 -11.846 -12.222 
13.44828 -3.739 -7.796 -9.901 -10.881 -11.331 -11.462 -11.304 -11.643 -11.990 
13.96552 -2.930 -7.500 -9.510 -10.640 -11.092 -11.213 -11.105 -11.473 -11.880 
14.48276 -2.441 -7.035 -9.230 -10.391 -10.869 -11.087 -10.933 -11.296 -11.688 
15.00000 -2.315 -6.473 -8.792 -10.072 -10.603 -10.763 -10.707 -11.177 -11.658 
