# t[days] Lbol[erg/s]
0.51724 8.61778e+40
1.03448 8.61778e+40
1.55172 2.76961e+40
2.06897 1.35157e+40
2.58621 8.34216e+39
3.10345 5.59694e+39
3.62069 3.98465e+39
4.13793 3.03377e+39
4.65517 2.30523e+39
5.17241 1.87811e+39
5.68966 1.51193e+39
6.20690 1.26520e+39
6.72414 1.04355e+39
7.24138 8.92022e+38
7.75862 7.38520e+38
8.27586 6.48609e+38
8.79310 5.54332e+38
9.31034 4.82686e+38
9.82759 4.21404e+38
10.34483 3.67902e+38
10.86207 3.21193e+38
11.37931 2.80414e+38
11.89655 2.44812e+38
12.41379 2.13731e+38
12.93103 1.86596e+38
13.44828 1.62905e+38
13.96552 1.42223e+38
14.48276 1.24166e+38
15.00000 1.08402e+38
