# t[days] Lbol[erg/s]
0.51724 4.96410e+40
1.03448 4.96410e+40
1.55172 1.96542e+40
2.06897 1.10924e+40
2.58621 6.94501e+39
3.10345 4.79071e+39
3.62069 3.51895e+39
4.13793 2.69769e+39
4.65517 1.99440e+39
5.17241 1.66410e+39
5.68966 1.28394e+39
6.20690 1.12012e+39
6.72414 9.14660e+38
7.24138 7.17387e+38
7.75862 6.48944e+38
8.27586 5.51801e+38
8.79310 4.72600e+38
9.31034 3.98993e+38
9.82759 3.52447e+38
10.34483 3.11331e+38
10.86207 2.75011e+38
11.37931 2.42929e+38
11.89655 2.14589e+38
12.41379 1.89555e+38
12.93103 1.67442e+38
13.44828 1.47908e+38
13.96552 1.30653e+38
14.48276 1.15411e+38
15.00000 1.01947e+38
