# t[days] u g r i z y J H K
0.51724 -14.031 -14.147 -14.178 -14.065 -14.196 -13.850 -14.004 -13.143 -13.116 
1.03448 -14.702 -15.686 -15.782 -15.712 -15.558 -15.503 -15.368 -14.936 -14.989 
1.55172 -14.702 -15.686 -15.909 -16.174 -16.108 -16.099 -15.948 -15.904 -15.434 
2.06897 -13.885 -15.156 -15.909 -16.174 -16.108 -16.099 -15.948 -15.904 -15.557 
2.58621 -13.127 -14.606 -15.452 -15.713 -15.750 -15.794 -15.773 -15.700 -15.557 
3.10345 -12.147 -13.972 -14.904 -15.260 -15.434 -15.500 -15.499 -15.393 -15.351 
3.62069 -11.042 -13.025 -14.201 -14.677 -15.036 -15.160 -15.231 -15.306 -15.262 
4.13793 -9.809 -11.998 -13.330 -14.159 -14.634 -14.846 -14.982 -15.022 -15.008 
4.65517 -8.670 -11.177 -12.670 -13.646 -14.337 -14.550 -14.767 -14.868 -14.793 
5.17241 -7.866 -10.504 -12.063 -13.180 -13.901 -14.213 -14.548 -14.661 -14.623 
5.68966 -7.231 -9.797 -11.516 -12.701 -13.614 -13.931 -14.277 -14.480 -14.472 
6.20690 -5.925 -9.355 -10.926 -12.397 -13.269 -13.661 -14.050 -14.281 -14.433 
6.72414 -5.271 -8.668 -10.774 -12.129 -12.968 -13.336 -13.829 -14.204 -14.327 
7.24138 -5.047 -8.007 -10.268 -11.610 -12.579 -13.051 -13.626 -13.997 -14.141 
7.75862 -4.418 -7.401 -9.825 -11.255 -12.271 -12.787 -13.447 -13.894 -13.984 
8.27586 -3.569 -7.282 -9.379 -10.929 -11.935 -12.490 -13.145 -13.726 -13.944 
8.79310 -3.067 -6.820 -9.242 -10.546 -11.676 -12.152 -13.008 -13.629 -13.755 
9.31034 -1.578 -6.527 -9.047 -10.112 -11.227 -11.806 -12.793 -13.297 -13.725 
9.82759 -1.419 -5.895 -8.144 -9.633 -10.824 -11.621 -12.530 -13.134 -13.513 
10.34483 -1.419 -5.235 -7.885 -9.450 -10.509 -11.317 -12.226 -12.979 -13.345 
10.86207 -1.419 -5.235 -7.747 -8.853 -10.306 -11.029 -11.854 -12.698 -13.169 
11.37931 0.867 -5.921 -6.997 -8.454 -9.754 -10.679 -11.709 -12.611 -13.131 
11.89655 1.356 -5.921 -6.085 -8.354 -9.665 -9.978 -11.412 -12.369 -12.900 
12.41379 1.845 -2.651 -5.704 -8.026 -8.605 -9.798 -11.236 -12.132 -12.702 
12.93103 2.334 -2.651 -5.119 -6.627 -8.463 -9.556 -11.074 -11.900 -12.661 
13.44828 2.823 -3.121 -4.865 -6.085 -8.298 -9.130 -10.479 -11.745 -12.408 
13.96552 3.312 -3.121 -4.307 -5.692 -7.806 -8.933 -10.311 -11.418 -12.141 
14.48276 3.801 -2.325 -4.307 -5.529 -7.564 -8.206 -10.267 -11.173 -12.031 
15.00000 3.801 -1.050 -4.307 -5.326 -6.467 -8.154 -9.942 -11.166 -11.791 
