# t[days] Lbol[erg/s]
0.51724 4.20628e+41
1.03448 5.25463e+41
1.55172 5.25463e+41
2.06897 2.05317e+41
2.58621 7.22743e+40
3.10345 2.93483e+40
3.62069 1.37387e+40
4.13793 6.83297e+39
4.65517 3.81698e+39
5.17241 2.19010e+39
5.68966 1.56689e+39
6.20690 8.22004e+38
6.72414 5.42970e+38
7.24138 3.15060e+38
7.75862 2.13026e+38
8.27586 1.17959e+38
8.79310 9.51948e+37
9.31034 6.28675e+37
9.82759 4.60209e+37
10.34483 3.36886e+37
10.86207 2.46611e+37
11.37931 1.80526e+37
11.89655 1.32151e+37
12.41379 9.67381e+36
12.93103 7.08151e+36
13.44828 5.18388e+36
13.96552 3.79475e+36
14.48276 2.77787e+36
15.00000 2.03348e+36
