# t[days] Lbol[erg/s]
0.51724 5.03514e+41
1.03448 7.59401e+41
1.55172 7.59401e+41
2.06897 4.93643e+41
2.58621 3.58862e+41
3.10345 2.68086e+41
3.62069 1.98663e+41
4.13793 1.38381e+41
4.65517 1.01781e+41
5.17241 7.37335e+40
5.68966 5.17859e+40
6.20690 3.73465e+40
6.72414 2.77086e+40
7.24138 1.97178e+40
7.75862 1.52093e+40
8.27586 1.04769e+40
8.79310 8.55450e+39
9.31034 6.06830e+39
9.82759 4.45222e+39
10.34483 3.26652e+39
10.86207 2.39660e+39
11.37931 1.75835e+39
11.89655 1.29007e+39
12.41379 9.46506e+38
12.93103 6.94437e+38
13.44828 5.09498e+38
13.96552 3.73811e+38
14.48276 2.74259e+38
15.00000 2.01220e+38
