# t[days] u g r i z y J H K
0.51724 -14.933 -15.621 -15.790 -15.568 -15.183 -14.847 -14.213 -13.694 -13.749 
1.03448 -14.933 -15.621 -16.244 -16.227 -15.759 -15.346 -14.920 -14.849 -14.607 
1.55172 -13.957 -15.568 -16.244 -16.227 -15.759 -15.346 -14.920 -14.849 -14.607 
2.06897 -12.975 -14.852 -15.601 -15.490 -14.984 -14.543 -14.128 -14.468 -14.586 
2.58621 -11.916 -14.073 -14.884 -14.760 -14.317 -13.784 -13.475 -13.868 -14.171 
3.10345 -10.926 -13.386 -14.252 -14.204 -13.721 -13.323 -12.932 -13.358 -13.692 
3.62069 -10.018 -12.742 -13.730 -13.767 -13.390 -12.965 -12.682 -13.038 -13.463 
4.13793 -9.141 -12.132 -13.224 -13.352 -13.087 -12.714 -12.548 -12.996 -13.312 
4.65517 -8.017 -11.390 -12.660 -12.941 -12.714 -12.429 -12.286 -12.914 -13.239 
5.17241 -7.223 -10.780 -12.155 -12.528 -12.420 -12.162 -12.216 -12.876 -13.210 
5.68966 -6.249 -10.005 -11.515 -11.984 -11.928 -11.746 -12.009 -12.668 -13.116 
6.20690 -5.419 -9.268 -10.930 -11.536 -11.593 -11.486 -11.824 -12.619 -13.061 
6.72414 -4.988 -8.610 -10.334 -11.004 -11.183 -11.056 -11.525 -12.421 -12.998 
7.24138 -3.789 -7.715 -9.552 -10.350 -10.472 -10.514 -11.112 -12.094 -12.725 
7.75862 -3.467 -7.264 -8.984 -9.879 -10.012 -10.206 -10.849 -11.954 -12.674 
8.27586 -2.809 -6.296 -8.293 -9.225 -9.501 -9.610 -10.452 -11.754 -12.464 
8.79310 -2.577 -5.639 -7.792 -8.776 -9.160 -9.057 -10.232 -11.495 -12.330 
9.31034 -1.411 -5.206 -7.287 -8.157 -8.651 -8.630 -9.850 -11.229 -12.138 
9.82759 -0.126 -4.339 -6.480 -7.717 -8.061 -8.102 -9.462 -10.932 -11.911 
10.34483 4.947 -4.102 -6.108 -7.124 -7.503 -7.919 -9.056 -10.720 -11.787 
10.86207 6.630 -3.049 -5.641 -6.682 -7.170 -7.010 -8.922 -10.436 -11.531 
11.37931 8.313 -2.400 -4.455 -6.178 -6.498 -6.972 -8.599 -10.215 -11.394 
11.89655 9.996 -2.038 -4.251 -5.747 -6.352 -6.578 -8.009 -9.961 -11.228 
12.41379 11.679 -1.857 -3.715 -5.373 -5.539 -6.217 -7.845 -9.684 -10.986 
12.93103 13.362 -1.003 -3.109 -5.031 -5.298 -5.027 -7.510 -9.393 -10.723 
13.44828 15.045 -0.078 -3.011 -4.383 -5.020 -4.809 -6.761 -9.142 -10.460 
13.96552 16.728 0.192 -2.385 -3.480 -4.302 -4.809 -6.752 -8.875 -10.287 
14.48276 18.411 0.639 -2.123 -3.013 -4.302 -4.508 -6.123 -8.538 -10.013 
15.00000 18.411 0.639 -1.758 -2.294 -4.051 -3.600 -5.824 -8.119 -9.659 
