# t[days] u g r i z y J H K
0.51724 -14.475 -14.976 -14.740 -14.447 -13.813 -13.893 -13.669 -13.468 -13.330 
1.03448 -15.082 -15.972 -16.022 -15.834 -15.512 -15.164 -14.722 -15.021 -14.595 
1.55172 -15.082 -15.972 -16.452 -16.475 -16.321 -15.950 -15.312 -15.263 -15.135 
2.06897 -14.728 -15.948 -16.452 -16.475 -16.409 -16.019 -15.317 -15.263 -15.135 
2.58621 -14.073 -15.490 -16.172 -16.467 -16.409 -16.019 -15.317 -15.199 -15.126 
3.10345 -13.511 -15.112 -15.893 -16.290 -16.142 -15.698 -15.060 -15.090 -15.009 
3.62069 -12.899 -14.675 -15.577 -15.940 -15.823 -15.355 -14.727 -14.876 -14.761 
4.13793 -12.266 -14.272 -15.239 -15.672 -15.475 -14.963 -14.468 -14.587 -14.632 
4.65517 -11.769 -13.876 -14.936 -15.298 -15.061 -14.649 -14.176 -14.362 -14.306 
5.17241 -11.289 -13.504 -14.627 -14.993 -14.768 -14.320 -13.925 -14.110 -14.161 
5.68966 -10.620 -13.138 -14.338 -14.672 -14.496 -14.028 -13.653 -13.965 -14.120 
6.20690 -10.274 -12.790 -14.054 -14.421 -14.165 -13.785 -13.390 -13.732 -13.869 
6.72414 -9.753 -12.499 -13.805 -14.154 -13.922 -13.549 -13.281 -13.652 -13.722 
7.24138 -9.360 -12.200 -13.506 -13.929 -13.706 -13.279 -13.015 -13.390 -13.578 
7.75862 -8.447 -11.588 -13.122 -13.603 -13.404 -13.036 -12.769 -13.135 -13.391 
8.27586 -6.987 -10.289 -12.114 -12.747 -12.697 -12.427 -12.195 -12.637 -13.021 
8.79310 -5.252 -9.109 -11.000 -11.718 -11.560 -11.312 -11.429 -12.060 -12.390 
9.31034 -4.993 -8.384 -10.063 -10.835 -11.073 -10.644 -10.755 -11.495 -11.931 
9.82759 -2.638 -7.686 -9.492 -10.230 -10.410 -9.665 -10.406 -11.084 -11.773 
10.34483 -2.471 -6.752 -8.801 -9.931 -9.576 -9.230 -9.690 -10.741 -11.517 
10.86207 -2.471 -6.403 -8.415 -9.072 -9.054 -9.230 -9.603 -10.360 -11.126 
11.37931 -1.956 -6.234 -8.321 -8.584 -8.559 -9.466 -9.352 -10.324 -10.961 
11.89655 -0.976 -5.821 -7.777 -8.525 -8.392 -9.466 -9.098 -9.993 -10.654 
12.41379 4.551 -5.187 -7.164 -7.973 -8.125 -9.130 -8.752 -9.928 -10.313 
12.93103 5.989 -5.081 -6.977 -7.784 -7.747 -7.749 -8.331 -9.424 -10.308 
13.44828 7.427 -4.701 -6.573 -7.664 -7.302 -7.343 -8.314 -9.070 -10.270 
13.96552 8.864 -3.991 -5.326 -6.595 -5.842 -7.104 -8.214 -9.070 -10.188 
14.48276 10.302 -2.369 -5.285 -5.639 -4.844 -6.943 -8.016 -9.128 -9.738 
15.00000 10.302 -2.306 -5.046 -4.882 -1.833 -5.248 -7.789 -9.128 -9.525 
