# t[days] Lbol[erg/s]
0.51724 1.96060e+41
1.03448 6.92465e+41
1.55172 6.92465e+41
2.06897 6.81324e+41
2.58621 2.94792e+41
3.10345 1.24699e+41
3.62069 5.66860e+40
4.13793 3.45070e+40
4.65517 2.60448e+40
5.17241 2.01036e+40
5.68966 1.78623e+40
6.20690 1.61419e+40
6.72414 1.42840e+40
7.24138 1.25392e+40
7.75862 1.15638e+40
8.27586 1.05930e+40
8.79310 8.85480e+39
9.31034 8.50765e+39
9.82759 7.46447e+39
10.34483 6.54920e+39
10.86207 5.74616e+39
11.37931 5.04158e+39
11.89655 4.42340e+39
12.41379 3.88101e+39
12.93103 3.40514e+39
13.44828 2.98761e+39
13.96552 2.62128e+39
14.48276 2.29986e+39
15.00000 2.01786e+39
