# t[days] Lbol[erg/s]
0.51724 7.17525e+40
1.03448 7.17525e+40
1.55172 2.50316e+40
2.06897 1.27126e+40
2.58621 7.91593e+39
3.10345 5.36914e+39
3.62069 3.84455e+39
4.13793 2.89676e+39
4.65517 2.27070e+39
5.17241 1.80568e+39
5.68966 1.47134e+39
6.20690 1.20446e+39
6.72414 1.01278e+39
7.24138 8.46853e+38
7.75862 7.21179e+38
8.27586 6.14761e+38
8.79310 5.32658e+38
9.31034 4.65575e+38
9.82759 3.99924e+38
10.34483 3.43529e+38
10.86207 2.95088e+38
11.37931 2.53477e+38
11.89655 2.17733e+38
12.41379 1.87030e+38
12.93103 1.60657e+38
13.44828 1.38002e+38
13.96552 1.18542e+38
14.48276 1.01826e+38
15.00000 8.74674e+37
