# t[days] Lbol[erg/s]
0.51724 8.50567e+40
1.03448 8.50567e+40
1.55172 2.66549e+40
2.06897 1.34403e+40
2.58621 8.26629e+39
3.10345 5.46365e+39
3.62069 3.85454e+39
4.13793 2.89646e+39
4.65517 2.29771e+39
5.17241 1.78890e+39
5.68966 1.43016e+39
6.20690 1.17745e+39
6.72414 9.78050e+38
7.24138 8.22682e+38
7.75862 7.02087e+38
8.27586 5.98357e+38
8.79310 5.01172e+38
9.31034 4.45745e+38
9.82759 3.82644e+38
10.34483 3.28476e+38
10.86207 2.81976e+38
11.37931 2.42059e+38
11.89655 2.07792e+38
12.41379 1.78377e+38
12.93103 1.53125e+38
13.44828 1.31448e+38
13.96552 1.12840e+38
14.48276 9.68661e+37
15.00000 8.31535e+37
