# t[days] Lbol[erg/s]
0.51724 1.35939e+41
1.03448 1.51377e+41
1.55172 1.51377e+41
2.06897 1.04930e+41
2.58621 7.40302e+40
3.10345 6.01570e+40
3.62069 5.08437e+40
4.13793 4.14207e+40
4.65517 3.44086e+40
5.17241 2.73017e+40
5.68966 2.16284e+40
6.20690 1.61658e+40
6.72414 1.27654e+40
7.24138 1.01920e+40
7.75862 8.04236e+39
8.27586 6.09247e+39
8.79310 4.70330e+39
9.31034 3.65102e+39
9.82759 2.75463e+39
10.34483 2.07832e+39
10.86207 1.56806e+39
11.37931 1.18307e+39
11.89655 8.92607e+38
12.41379 6.73456e+38
12.93103 5.08111e+38
13.44828 3.83361e+38
13.96552 2.89239e+38
14.48276 2.18226e+38
15.00000 1.64648e+38
