# t[days] Lbol[erg/s]
0.51724 5.16093e+41
1.03448 1.18549e+42
1.55172 1.18549e+42
2.06897 9.42669e+41
2.58621 7.44426e+41
3.10345 5.61245e+41
3.62069 4.29065e+41
4.13793 3.24977e+41
4.65517 2.59124e+41
5.17241 2.04296e+41
5.68966 1.64114e+41
6.20690 1.33657e+41
6.72414 1.08843e+41
7.24138 9.08185e+40
7.75862 7.74360e+40
8.27586 6.62714e+40
8.79310 5.63975e+40
9.31034 4.96756e+40
9.82759 4.35872e+40
10.34483 3.82451e+40
10.86207 3.35577e+40
11.37931 2.94448e+40
11.89655 2.58360e+40
12.41379 2.26695e+40
12.93103 1.98911e+40
13.44828 1.74532e+40
13.96552 1.53141e+40
14.48276 1.34372e+40
15.00000 1.17903e+40
