# t[days] u g r i z y J H K
0.51724 -15.093 -15.638 -15.888 -15.599 -15.174 -14.735 -14.037 -13.189 -13.992 
1.03448 -15.093 -16.745 -17.256 -17.042 -16.526 -16.279 -15.439 -15.046 -14.753 
1.55172 -15.076 -16.745 -17.256 -17.042 -16.526 -16.279 -15.766 -15.457 -15.342 
2.06897 -13.751 -15.986 -16.862 -16.817 -16.482 -16.140 -15.766 -15.457 -15.342 
2.58621 -12.261 -14.843 -15.806 -15.951 -15.768 -15.535 -15.043 -14.904 -14.688 
3.10345 -10.848 -13.455 -14.559 -14.786 -14.700 -14.622 -14.287 -14.279 -14.129 
3.62069 -9.556 -11.919 -13.294 -13.745 -13.829 -13.751 -13.522 -13.490 -13.499 
4.13793 -8.197 -10.637 -12.247 -12.807 -13.110 -13.086 -13.069 -13.049 -12.793 
4.65517 -7.557 -9.684 -11.238 -12.094 -12.573 -12.618 -12.744 -12.829 -12.718 
5.17241 -6.740 -8.865 -10.573 -11.585 -12.154 -12.421 -12.540 -12.820 -12.691 
5.68966 -6.055 -8.445 -10.255 -11.249 -11.984 -12.240 -12.527 -12.647 -12.649 
6.20690 -5.414 -7.818 -9.928 -11.054 -11.916 -12.089 -12.527 -12.647 -12.647 
6.72414 -4.699 -7.385 -9.407 -10.641 -11.477 -11.880 -12.256 -12.465 -12.636 
7.24138 -4.073 -6.895 -8.983 -10.472 -11.238 -11.687 -12.211 -12.404 -12.610 
7.75862 -3.409 -6.367 -8.477 -10.114 -11.214 -11.507 -12.096 -12.365 -12.548 
8.27586 -2.670 -5.694 -8.168 -9.731 -10.695 -11.463 -11.796 -12.261 -12.260 
8.79310 -2.374 -5.432 -7.933 -9.491 -10.584 -11.001 -11.642 -12.175 -12.180 
9.31034 -1.365 -5.308 -7.598 -9.028 -10.442 -10.852 -11.565 -11.967 -12.180 
9.82759 -0.700 -4.433 -7.112 -8.614 -10.146 -10.617 -11.326 -11.736 -12.170 
10.34483 -0.259 -4.079 -6.542 -8.423 -10.020 -10.549 -11.183 -11.736 -11.964 
10.86207 0.123 -3.335 -6.281 -8.252 -9.335 -10.298 -11.087 -11.734 -11.927 
11.37931 0.681 -2.300 -6.206 -7.795 -9.238 -9.880 -10.680 -11.472 -11.849 
11.89655 1.240 -2.042 -5.714 -7.780 -8.800 -9.533 -10.597 -11.363 -11.754 
12.41379 1.798 -1.273 -5.104 -7.022 -8.604 -9.261 -10.343 -11.136 -11.637 
12.93103 2.357 -0.756 -4.991 -6.748 -8.408 -9.035 -10.105 -11.069 -11.572 
13.44828 2.915 -0.621 -3.932 -6.144 -7.791 -8.582 -9.843 -10.766 -11.484 
13.96552 3.474 0.666 -3.715 -6.122 -7.558 -8.416 -9.561 -10.618 -11.376 
14.48276 4.033 1.260 -3.341 -5.957 -7.433 -8.180 -9.561 -10.564 -11.256 
15.00000 4.033 1.260 -1.851 -4.482 -7.060 -7.890 -9.511 -10.351 -10.957 
