# t[days] Lbol[erg/s]
0.51724 4.22827e+41
1.03448 5.27010e+41
1.55172 5.27010e+41
2.06897 2.00892e+41
2.58621 6.73965e+40
3.10345 2.62840e+40
3.62069 1.16054e+40
4.13793 5.56406e+39
4.65517 2.96950e+39
5.17241 1.61497e+39
5.68966 1.10150e+39
6.20690 7.34330e+38
6.72414 4.27041e+38
7.24138 2.50905e+38
7.75862 1.70187e+38
8.27586 8.34245e+37
8.79310 7.88534e+37
9.31034 6.78625e+37
9.82759 1.95908e+37
10.34483 5.65556e+36
10.86207 1.63267e+36
11.37931 4.71326e+35
11.89655 1.36064e+35
12.41379 3.92796e+34
12.93103 1.13394e+34
13.44828 3.27351e+33
13.96552 9.45009e+32
14.48276 2.72809e+32
15.00000 7.87557e+31
