# t[days] Lbol[erg/s]
0.51724 2.55391e+41
1.03448 6.53807e+41
1.55172 7.03160e+41
2.06897 7.03160e+41
2.58621 4.89198e+41
3.10345 3.48285e+41
3.62069 2.45930e+41
4.13793 1.74871e+41
4.65517 1.28493e+41
5.17241 1.00764e+41
5.68966 7.90584e+40
6.20690 6.41593e+40
6.72414 5.35319e+40
7.24138 4.48879e+40
7.75862 3.89161e+40
8.27586 3.35377e+40
8.79310 2.92148e+40
9.31034 2.62047e+40
9.82759 2.31330e+40
10.34483 2.04214e+40
10.86207 1.80276e+40
11.37931 1.59144e+40
11.89655 1.40489e+40
12.41379 1.24021e+40
12.93103 1.09483e+40
13.44828 9.66493e+39
13.96552 8.53201e+39
14.48276 7.53188e+39
15.00000 6.64900e+39
