# t[days] u g r i z y J H K
0.51724 -13.309 -14.333 -14.262 -14.149 -13.885 -13.697 -13.597 -12.688 -12.703 
1.03448 -13.309 -14.333 -14.262 -14.562 -14.820 -14.833 -14.624 -14.409 -14.030 
1.55172 -11.682 -13.156 -14.099 -14.562 -14.820 -14.833 -14.624 -14.409 -14.030 
2.06897 -10.318 -11.810 -13.007 -13.781 -14.102 -14.219 -14.177 -13.881 -13.761 
2.58621 -9.371 -11.074 -12.482 -13.321 -13.826 -13.949 -13.954 -13.839 -13.761 
3.10345 -8.346 -10.421 -12.022 -13.025 -13.652 -13.857 -13.882 -13.807 -13.680 
3.62069 -7.319 -9.828 -11.627 -12.587 -13.255 -13.607 -13.751 -13.771 -13.598 
4.13793 -6.437 -9.084 -11.053 -12.250 -13.039 -13.326 -13.495 -13.590 -13.585 
4.65517 -5.340 -8.436 -10.524 -11.847 -12.572 -12.972 -13.266 -13.516 -13.531 
5.17241 -4.547 -7.521 -9.871 -11.465 -12.289 -12.658 -13.069 -13.281 -13.377 
5.68966 -3.253 -6.859 -9.275 -10.948 -11.820 -12.250 -12.687 -12.960 -13.151 
6.20690 -2.057 -5.839 -8.702 -10.309 -11.248 -11.804 -12.366 -12.740 -12.932 
6.72414 -0.613 -5.031 -7.947 -9.621 -10.925 -11.391 -12.081 -12.478 -12.655 
7.24138 0.417 -4.659 -7.523 -9.163 -10.336 -10.961 -11.689 -12.193 -12.387 
7.75862 1.568 -3.471 -6.516 -8.463 -9.890 -10.487 -11.374 -11.899 -12.129 
8.27586 2.719 -2.033 -5.234 -7.983 -9.376 -10.046 -10.987 -11.658 -11.886 
8.79310 3.871 -1.219 -4.817 -7.497 -8.759 -9.558 -10.564 -11.311 -11.522 
9.31034 5.022 -0.865 -4.669 -7.096 -8.114 -9.190 -10.156 -10.929 -11.281 
9.82759 6.173 0.282 -3.538 -5.896 -7.778 -8.290 -9.852 -10.710 -11.251 
10.34483 7.325 1.344 -2.790 -5.659 -7.228 -7.985 -9.190 -10.336 -10.873 
10.86207 8.476 2.407 -2.790 -4.959 -6.493 -7.672 -8.879 -9.846 -10.673 
11.37931 9.628 3.469 -2.163 -4.247 -5.652 -6.840 -8.346 -9.707 -10.407 
11.89655 10.779 4.532 1.080 -2.615 -4.697 -6.122 -8.183 -9.184 -9.823 
12.41379 11.930 5.594 2.230 -2.538 -4.697 -5.575 -7.205 -9.085 -9.552 
12.93103 13.082 6.657 3.380 -2.021 -4.697 -4.882 -7.194 -8.579 -9.252 
13.44828 14.233 7.719 4.530 -1.886 -3.635 -4.313 -6.949 -7.978 -9.246 
13.96552 15.384 8.782 5.680 -1.071 -2.942 -4.313 -6.070 -7.955 -8.633 
14.48276 16.536 9.844 6.829 0.355 -2.510 -4.409 -6.055 -7.325 -8.612 
15.00000 16.536 9.844 6.829 0.355 0.000 -4.409 -6.006 -7.233 -7.857 
