# t[days] Lbol[erg/s]
0.51724 7.85641e+41
1.03448 1.73354e+42
1.55172 1.73354e+42
2.06897 1.35389e+42
2.58621 1.01183e+42
3.10345 7.31995e+41
3.62069 5.31946e+41
4.13793 3.80466e+41
4.65517 2.74649e+41
5.17241 2.05341e+41
5.68966 1.55058e+41
6.20690 1.21856e+41
6.72414 9.88794e+40
7.24138 7.92930e+40
7.75862 6.67161e+40
8.27586 5.62409e+40
8.79310 4.85657e+40
9.31034 4.25370e+40
9.82759 3.61640e+40
10.34483 3.07459e+40
10.86207 2.61395e+40
11.37931 2.22232e+40
11.89655 1.88937e+40
12.41379 1.60630e+40
12.93103 1.36564e+40
13.44828 1.16104e+40
13.96552 9.87090e+39
14.48276 8.39203e+39
15.00000 7.13472e+39
