# t[days] Lbol[erg/s]
0.51724 3.07084e+41
1.03448 6.62165e+41
1.55172 1.22932e+42
2.06897 1.22932e+42
2.58621 9.90039e+41
3.10345 6.81880e+41
3.62069 4.71768e+41
4.13793 3.20248e+41
4.65517 2.18640e+41
5.17241 1.55657e+41
5.68966 1.17000e+41
6.20690 8.83493e+40
6.72414 7.22284e+40
7.24138 6.00152e+40
7.75862 5.03377e+40
8.27586 4.35561e+40
8.79310 3.81351e+40
9.31034 3.35006e+40
9.82759 2.95622e+40
10.34483 2.60869e+40
10.86207 2.30201e+40
11.37931 2.03138e+40
11.89655 1.79257e+40
12.41379 1.58183e+40
12.93103 1.39587e+40
13.44828 1.23177e+40
13.96552 1.08696e+40
14.48276 9.59179e+39
15.00000 8.46417e+39
