# t[days] Lbol[erg/s]
0.51724 3.85417e+41
1.03448 7.17821e+41
1.55172 7.17821e+41
2.06897 3.17273e+41
2.58621 1.07618e+41
3.10345 4.19150e+40
3.62069 2.56999e+40
4.13793 1.68960e+40
4.65517 1.64234e+40
5.17241 1.59111e+40
5.68966 1.34345e+40
6.20690 1.28316e+40
6.72414 1.07073e+40
7.24138 1.01325e+40
7.75862 8.67312e+39
8.27586 7.87586e+39
8.79310 7.05510e+39
9.31034 5.93566e+39
9.82759 5.71055e+39
10.34483 5.49398e+39
10.86207 5.28562e+39
11.37931 5.08516e+39
11.89655 4.89231e+39
12.41379 4.70677e+39
12.93103 4.52826e+39
13.44828 4.35653e+39
13.96552 4.19131e+39
14.48276 4.03235e+39
15.00000 3.87943e+39
