# t[days] Lbol[erg/s]
0.51724 9.52193e+40
1.03448 1.60926e+41
1.55172 1.60926e+41
2.06897 7.05418e+40
2.58621 3.75026e+40
3.10345 3.05545e+40
3.62069 2.72353e+40
4.13793 2.53421e+40
4.65517 2.17760e+40
5.17241 1.83300e+40
5.68966 1.59286e+40
6.20690 1.30722e+40
6.72414 1.10660e+40
7.24138 9.01404e+39
7.75862 7.20362e+39
8.27586 6.15034e+39
8.79310 5.21596e+39
9.31034 4.19973e+39
9.82759 3.33215e+39
10.34483 2.64380e+39
10.86207 2.09764e+39
11.37931 1.66431e+39
11.89655 1.32050e+39
12.41379 1.04771e+39
12.93103 8.31275e+38
13.44828 6.59551e+38
13.96552 5.23301e+38
14.48276 4.15198e+38
15.00000 3.29426e+38
